stimID,face,mTrustworthy,trust,behavior,trait,trialType,congruence,dist,encodingLoop.thisRepN,encodingLoop.thisTrialN,encodingLoop.thisN,encodingLoop.thisIndex,distLoop.thisRepN,distLoop.thisTrialN,distLoop.thisN,distLoop.thisIndex,recognitionLoop.thisRepN,recognitionLoop.thisTrialN,recognitionLoop.thisN,recognitionLoop.thisIndex,distAnswers.keys,distAnswers.rt,keyResp.keys,keyResp.rt,ageRate.response,ageRate.rt,eflResp.keys,eflResp.rt,genderResp.keys,genderResp.rt,ethResp.keys,ethResp.rt,condition,participant,date,expName,psychopyVersion,frameRate
M027C,faces/M027C.jpg,4.682963673,Untrustworthy,Ignored a man bleeding on the sidewalk,cold,implicit,congruent,,0,0,0,23,,,,,,,,,,,,,,,,,,,,,4,33,2019_Oct_15_1056,trustSTIs,3.0.0b12,59.8831438
M062C,faces/M062C.jpg,5.597530268,Trustworthy,Tutored a struggling classmate for free,generous,implicit,congruent,,0,1,1,13,,,,,,,,,,,,,,,,,,,,,4,33,2019_Oct_15_1056,trustSTIs,3.0.0b12,59.8831438
M033C,faces/M033C.jpg,4.943548355,Untrustworthy,Insulted a stranger by making a racial slur,honest,mismatch,congruent,,0,2,2,25,,,,,,,,,,,,,,,,,,,,,4,33,2019_Oct_15_1056,trustSTIs,3.0.0b12,59.8831438
M004C,faces/M004C.jpg,6.470262,Trustworthy,Was greedy and stole money and jewelry from the relatives he was living with,greedy,explicit,incongruent,,0,3,3,0,,,,,,,,,,,,,,,,,,,,,4,33,2019_Oct_15_1056,trustSTIs,3.0.0b12,59.8831438
M050C,faces/M050C.jpg,5.690020225,Trustworthy,Was hardworking and organized a group to renovate some run-down houses,hardworking,explicit,congruent,,0,4,4,10,,,,,,,,,,,,,,,,,,,,,4,33,2019_Oct_15_1056,trustSTIs,3.0.0b12,59.8831438
M077C,faces/M077C.jpg,6.415070475,Trustworthy,Gave up seat on the bus to a pregnant lady,callous,mismatch,congruent,,0,5,5,15,,,,,,,,,,,,,,,,,,,,,4,33,2019_Oct_15_1056,trustSTIs,3.0.0b12,59.8831438
M071C,faces/M071C.jpg,5.923639075,Trustworthy,Got up early to drive a roommate to the airport,responsible,implicit,congruent,,0,6,6,14,,,,,,,,,,,,,,,,,,,,,4,33,2019_Oct_15_1056,trustSTIs,3.0.0b12,59.8831438
M086C,faces/M086C.jpg,4.845010075,Untrustworthy,Returned a lost wallet,insensitive,mismatch,incongruent,,0,7,7,34,,,,,,,,,,,,,,,,,,,,,4,33,2019_Oct_15_1056,trustSTIs,3.0.0b12,59.8831438
M093C,faces/M093C.jpg,6.071068575,Trustworthy,Visited a sick friend in the hospital,sexist,mismatch,congruent,,0,8,8,17,,,,,,,,,,,,,,,,,,,,,4,33,2019_Oct_15_1056,trustSTIs,3.0.0b12,59.8831438
M067C,faces/M067C.jpg,4.9541331,Untrustworthy,Was trustworthy and woke up a woman passed out on the subway and made sure that she got home safely,trustworthy,explicit,incongruent,,0,9,9,29,,,,,,,,,,,,,,,,,,,,,4,33,2019_Oct_15_1056,trustSTIs,3.0.0b12,59.8831438
M037C,faces/M037C.jpg,4.31502017,Untrustworthy,Hit a car and left the scene of the accident,compassionate,mismatch,congruent,,0,10,10,26,,,,,,,,,,,,,,,,,,,,,4,33,2019_Oct_15_1056,trustSTIs,3.0.0b12,59.8831438
M022C,faces/M022C.jpg,5.7741936,Trustworthy,Cursed out a co-worker for their incompetence,demeaning,implicit,incongruent,,0,11,11,4,,,,,,,,,,,,,,,,,,,,,4,33,2019_Oct_15_1056,trustSTIs,3.0.0b12,59.8831438
M029C,faces/M029C.jpg,5.814516125,Trustworthy,Told a racist joke at a party,polite,mismatch,incongruent,,0,12,12,6,,,,,,,,,,,,,,,,,,,,,4,33,2019_Oct_15_1056,trustSTIs,3.0.0b12,59.8831438
M017C,faces/M017C.jpg,4.724042335,Untrustworthy,Was selfish and could not remember the birthdays of their family members,selfish,explicit,congruent,,0,13,13,19,,,,,,,,,,,,,,,,,,,,,4,33,2019_Oct_15_1056,trustSTIs,3.0.0b12,59.8831438
M051C,faces/M051C.jpg,5.67212695,Trustworthy,Was attentive and kept the music down for their roommates,attentive,explicit,congruent,,0,14,14,11,,,,,,,,,,,,,,,,,,,,,4,33,2019_Oct_15_1056,trustSTIs,3.0.0b12,59.8831438
M066C,faces/M066C.jpg,4.707409208,Untrustworthy,Was caring and helped a man in a wheelchair cross a busy intersection,caring,explicit,incongruent,,0,15,15,28,,,,,,,,,,,,,,,,,,,,,4,33,2019_Oct_15_1056,trustSTIs,3.0.0b12,59.8831438
M014C,faces/M014C.jpg,5.649445575,Trustworthy,Ridiculed people behind their backs,unfair,implicit,incongruent,,0,16,16,3,,,,,,,,,,,,,,,,,,,,,4,33,2019_Oct_15_1056,trustSTIs,3.0.0b12,59.8831438
M031C,faces/M031C.jpg,5.921622915,Trustworthy,Went out of their way to ignore some new coworkers for several weeks,respectful,mismatch,incongruent,,0,17,17,7,,,,,,,,,,,,,,,,,,,,,4,33,2019_Oct_15_1056,trustSTIs,3.0.0b12,59.8831438
M019C,faces/M019C.jpg,3.257056473,Untrustworthy,Was mean and swore at a cab driver and ran away without paying,mean,explicit,congruent,,0,18,18,20,,,,,,,,,,,,,,,,,,,,,4,33,2019_Oct_15_1056,trustSTIs,3.0.0b12,59.8831438
M026C,faces/M026C.jpg,5.823084825,Trustworthy,Took a ten-dollar bill from their roommate's dresser without asking,thieving,implicit,incongruent,,0,19,19,5,,,,,,,,,,,,,,,,,,,,,4,33,2019_Oct_15_1056,trustSTIs,3.0.0b12,59.8831438
M049C,faces/M049C.jpg,6.053175375,Trustworthy,Was supportive and took a friend out for a beer to celebrate his promotion,supportive,explicit,congruent,,0,20,20,9,,,,,,,,,,,,,,,,,,,,,4,33,2019_Oct_15_1056,trustSTIs,3.0.0b12,59.8831438
