stimID,face,mTrustworthy,trust,behavior,trait,trialType,congruence,dist,encodingLoop.thisRepN,encodingLoop.thisTrialN,encodingLoop.thisN,encodingLoop.thisIndex,distLoop.thisRepN,distLoop.thisTrialN,distLoop.thisN,distLoop.thisIndex,recognitionLoop.thisRepN,recognitionLoop.thisTrialN,recognitionLoop.thisN,recognitionLoop.thisIndex,distAnswers.keys,distAnswers.rt,keyResp.keys,keyResp.rt,ageRate.response,ageRate.rt,eflResp.keys,eflResp.rt,genderResp.keys,genderResp.rt,ethResp.keys,ethResp.rt,condition,participant,date,expName,psychopyVersion,frameRate
M093C,faces/M093C.jpg,6.071068575,Trustworthy,Visited a sick friend in the hospital,sexist,mismatch,congruent,,0,21,21,17,,,,,,,,,,,,,,,,,,,,,4,9,2019_Oct_10_1117,trustSTIs,3.0.0b12,59.8806698
M029C,faces/M029C.jpg,5.814516125,Trustworthy,Told a racist joke at a party,polite,mismatch,incongruent,,0,22,22,6,,,,,,,,,,,,,,,,,,,,,4,9,2019_Oct_10_1117,trustSTIs,3.0.0b12,59.8806698
M006C,faces/M006C.jpg,6.0640122,Trustworthy,Was immoral and attempted to rape a woman who was walking down a dark street,immoral,explicit,incongruent,,0,23,23,1,,,,,,,,,,,,,,,,,,,,,4,9,2019_Oct_10_1117,trustSTIs,3.0.0b12,59.8806698
M087C,faces/M087C.jpg,6.061491925,Trustworthy,Held the doors to the subway for an elderly woman with a walker,arrogant,mismatch,congruent,,0,24,24,16,,,,,,,,,,,,,,,,,,,,,4,9,2019_Oct_10_1117,trustSTIs,3.0.0b12,59.8806698
M049C,faces/M049C.jpg,6.053175375,Trustworthy,Was supportive and took a friend out for a beer to celebrate his promotion,supportive,explicit,congruent,,0,25,25,9,,,,,,,,,,,,,,,,,,,,,4,9,2019_Oct_10_1117,trustSTIs,3.0.0b12,59.8806698
M031C,faces/M031C.jpg,5.921622915,Trustworthy,Went out of their way to ignore some new coworkers for several weeks,respectful,mismatch,incongruent,,0,26,26,7,,,,,,,,,,,,,,,,,,,,,4,9,2019_Oct_10_1117,trustSTIs,3.0.0b12,59.8806698
M066C,faces/M066C.jpg,4.707409208,Untrustworthy,Was caring and helped a man in a wheelchair cross a busy intersection,caring,explicit,incongruent,,0,27,27,28,,,,,,,,,,,,,,,,,,,,,4,9,2019_Oct_10_1117,trustSTIs,3.0.0b12,59.8806698
M086C,faces/M086C.jpg,4.845010075,Untrustworthy,Returned a lost wallet,insensitive,mismatch,incongruent,,0,28,28,34,,,,,,,,,,,,,,,,,,,,,4,9,2019_Oct_10_1117,trustSTIs,3.0.0b12,59.8806698
M033C,faces/M033C.jpg,4.943548355,Untrustworthy,Insulted a stranger by making a racial slur,honest,mismatch,congruent,,0,29,29,25,,,,,,,,,,,,,,,,,,,,,4,9,2019_Oct_10_1117,trustSTIs,3.0.0b12,59.8806698
M050C,faces/M050C.jpg,5.690020225,Trustworthy,Was hardworking and organized a group to renovate some run-down houses,hardworking,explicit,congruent,,0,30,30,10,,,,,,,,,,,,,,,,,,,,,4,9,2019_Oct_10_1117,trustSTIs,3.0.0b12,59.8806698
M026C,faces/M026C.jpg,5.823084825,Trustworthy,Took a ten-dollar bill from their roommate's dresser without asking,thieving,implicit,incongruent,,0,31,31,5,,,,,,,,,,,,,,,,,,,,,4,9,2019_Oct_10_1117,trustSTIs,3.0.0b12,59.8806698
M077C,faces/M077C.jpg,6.415070475,Trustworthy,Gave up seat on the bus to a pregnant lady,callous,mismatch,congruent,,0,32,32,15,,,,,,,,,,,,,,,,,,,,,4,9,2019_Oct_10_1117,trustSTIs,3.0.0b12,59.8806698
M037C,faces/M037C.jpg,4.31502017,Untrustworthy,Hit a car and left the scene of the accident,compassionate,mismatch,congruent,,0,33,33,26,,,,,,,,,,,,,,,,,,,,,4,9,2019_Oct_10_1117,trustSTIs,3.0.0b12,59.8806698
M021C,faces/M021C.jpg,4.828377083,Untrustworthy,Cheated on their spouse while on a business trip,dishonest,implicit,congruent,,0,34,34,22,,,,,,,,,,,,,,,,,,,,,4,9,2019_Oct_10_1117,trustSTIs,3.0.0b12,59.8806698
M067C,faces/M067C.jpg,4.9541331,Untrustworthy,Was trustworthy and woke up a woman passed out on the subway and made sure that she got home safely,trustworthy,explicit,incongruent,,0,35,35,29,,,,,,,,,,,,,,,,,,,,,4,9,2019_Oct_10_1117,trustSTIs,3.0.0b12,59.8806698
,,,,,,,,(5 + 7) ÷ 4 = ?,,,,,0,0,0,1,,,,,['space'],[162.43404509999527],,,,,,,,,,,4,9,2019_Oct_10_1117,trustSTIs,3.0.0b12,59.8806698
,,,,,,,,(5 x 4) - 12 = ?,,,,,0,1,1,9,,,,,['space'],[17.09857429999829],,,,,,,,,,,4,9,2019_Oct_10_1117,trustSTIs,3.0.0b12,59.8806698
,,,,,,,,169 ÷ 13 = ?,,,,,0,2,2,8,,,,,['space'],[15.762807499995688],,,,,,,,,,,4,9,2019_Oct_10_1117,trustSTIs,3.0.0b12,59.8806698
,,,,,,,,3² = ?,,,,,0,3,3,0,,,,,['space'],[7.764613499995903],,,,,,,,,,,4,9,2019_Oct_10_1117,trustSTIs,3.0.0b12,59.8806698
,,,,,,,,7³ = ?,,,,,0,4,4,7,,,,,['space'],[11.788694800001394],,,,,,,,,,,4,9,2019_Oct_10_1117,trustSTIs,3.0.0b12,59.8806698
,,,,,,,,54 ÷ 9 = ?,,,,,0,5,5,4,,,,,['space'],[13.057743200006371],,,,,,,,,,,4,9,2019_Oct_10_1117,trustSTIs,3.0.0b12,59.8806698
,,,,,,,,6 * 9 = ?,,,,,0,6,6,2,,,,,['space'],[20.354411899999832],,,,,,,,,,,4,9,2019_Oct_10_1117,trustSTIs,3.0.0b12,59.8806698
,,,,,,,,(24 ÷ 3) x 5 = ?,,,,,0,7,7,5,,,,,['space'],[15.0446865000049],,,,,,,,,,,4,9,2019_Oct_10_1117,trustSTIs,3.0.0b12,59.8806698
,,,,,,,,√100 = ?,,,,,0,8,8,3,,,,,['space'],[8.382463499998266],,,,,,,,,,,4,9,2019_Oct_10_1117,trustSTIs,3.0.0b12,59.8806698
,,,,,,,,√49 x 7 = ?,,,,,0,9,9,6,,,,,['space'],[11.922346400002425],,,,,,,,,,,4,9,2019_Oct_10_1117,trustSTIs,3.0.0b12,59.8806698
M058C,faces/M058C.jpg,6.1066028,Trustworthy,Paid a friend back the money they owed within only a few days,reliable,implicit,congruent,,,,,,,,,,0,0,0,12,,,right,7.9984019,,,,,,,,,4,9,2019_Oct_10_1117,trustSTIs,3.0.0b12,59.8806698
M031C,faces/M031C.jpg,5.921622915,Trustworthy,Went out of their way to ignore some new coworkers for several weeks,respectful,mismatch,incongruent,,,,,,,,,,0,1,1,7,,,right,5.694112,,,,,,,,,4,9,2019_Oct_10_1117,trustSTIs,3.0.0b12,59.8806698
M004C,faces/M004C.jpg,6.470262,Trustworthy,Was greedy and stole money and jewelry from the relatives he was living with,greedy,explicit,incongruent,,,,,,,,,,0,2,2,0,,,right,5.9111843,,,,,,,,,4,9,2019_Oct_10_1117,trustSTIs,3.0.0b12,59.8806698
M021C,faces/M021C.jpg,4.828377083,Untrustworthy,Cheated on their spouse while on a business trip,dishonest,implicit,congruent,,,,,,,,,,0,3,3,22,,,left,2.9223451,,,,,,,,,4,9,2019_Oct_10_1117,trustSTIs,3.0.0b12,59.8806698
M019C,faces/M019C.jpg,3.257056473,Untrustworthy,Was mean and swore at a cab driver and ran away without paying,mean,explicit,congruent,,,,,,,,,,0,4,4,20,,,left,2.8055111,,,,,,,,,4,9,2019_Oct_10_1117,trustSTIs,3.0.0b12,59.8806698
M087C,faces/M087C.jpg,6.061491925,Trustworthy,Held the doors to the subway for an elderly woman with a walker,arrogant,mismatch,congruent,,,,,,,,,,0,5,5,16,,,left,3.406593,,,,,,,,,4,9,2019_Oct_10_1117,trustSTIs,3.0.0b12,59.8806698
M077C,faces/M077C.jpg,6.415070475,Trustworthy,Gave up seat on the bus to a pregnant lady,callous,mismatch,congruent,,,,,,,,,,0,6,6,15,,,right,11.3378766,,,,,,,,,4,9,2019_Oct_10_1117,trustSTIs,3.0.0b12,59.8806698
M050C,faces/M050C.jpg,5.690020225,Trustworthy,Was hardworking and organized a group to renovate some run-down houses,hardworking,explicit,congruent,,,,,,,,,,0,7,7,10,,,left,3.3899017,,,,,,,,,4,9,2019_Oct_10_1117,trustSTIs,3.0.0b12,59.8806698
M062C,faces/M062C.jpg,5.597530268,Trustworthy,Tutored a struggling classmate for free,generous,implicit,congruent,,,,,,,,,,0,8,8,13,,,left,4.5252585,,,,,,,,,4,9,2019_Oct_10_1117,trustSTIs,3.0.0b12,59.8806698
M049C,faces/M049C.jpg,6.053175375,Trustworthy,Was supportive and took a friend out for a beer to celebrate his promotion,supportive,explicit,congruent,,,,,,,,,,0,9,9,9,,,right,5.4269817,,,,,,,,,4,9,2019_Oct_10_1117,trustSTIs,3.0.0b12,59.8806698
M032C,faces/M032C.jpg,4.74092746,Untrustworthy,Stole and used their mother's prescription medication,warm,mismatch,congruent,,,,,,,,,,0,10,10,24,,,right,2.6550836,,,,,,,,,4,9,2019_Oct_10_1117,trustSTIs,3.0.0b12,59.8806698
M070C,faces/M070C.jpg,4.7144657,Untrustworthy,Saved a person from drowning,heroic,implicit,incongruent,,,,,,,,,,0,11,11,30,,,right,2.5549473,,,,,,,,,4,9,2019_Oct_10_1117,trustSTIs,3.0.0b12,59.8806698
M029C,faces/M029C.jpg,5.814516125,Trustworthy,Told a racist joke at a party,polite,mismatch,incongruent,,,,,,,,,,0,12,12,6,,,right,2.7386779,,,,,,,,,4,9,2019_Oct_10_1117,trustSTIs,3.0.0b12,59.8806698
M071C,faces/M071C.jpg,5.923639075,Trustworthy,Got up early to drive a roommate to the airport,responsible,implicit,congruent,,,,,,,,,,0,13,13,14,,,left,1.853695,,,,,,,,,4,9,2019_Oct_10_1117,trustSTIs,3.0.0b12,59.8806698
M081C,faces/M081C.jpg,4.350806448,Untrustworthy,Provided food and clothing for flood victims,untrustworthy,mismatch,incongruent,,,,,,,,,,0,14,14,33,,,left,8.2321002,,,,,,,,,4,9,2019_Oct_10_1117,trustSTIs,3.0.0b12,59.8806698
M008C,faces/M008C.jpg,4.033770203,Untrustworthy,Was careless and drove their car the wrong way down a one-way street,careless,explicit,congruent,,,,,,,,,,0,15,15,18,,,left,2.3045232,,,,,,,,,4,9,2019_Oct_10_1117,trustSTIs,3.0.0b12,59.8806698
M042C,faces/M042C.jpg,5.596522235,Trustworthy,Heckled a woman speaking on human rights,dependable,mismatch,incongruent,,,,,,,,,,0,16,16,8,,,left,4.2245064,,,,,,,,,4,9,2019_Oct_10_1117,trustSTIs,3.0.0b12,59.8806698
M027C,faces/M027C.jpg,4.682963673,Untrustworthy,Ignored a man bleeding on the sidewalk,cold,implicit,congruent,,,,,,,,,,0,17,17,23,,,left,2.5549739,,,,,,,,,4,9,2019_Oct_10_1117,trustSTIs,3.0.0b12,59.8806698
M013C,faces/M013C.jpg,6.035534283,Trustworthy,Was cruel and pushed a lost child out of their way and ignored her cries for help,cruel,explicit,incongruent,,,,,,,,,,0,18,18,2,,,right,3.323092,,,,,,,,,4,9,2019_Oct_10_1117,trustSTIs,3.0.0b12,59.8806698
M020C,faces/M020C.jpg,4.750000023,Untrustworthy,Was very concerned about their personal appearance,vain,implicit,congruent,,,,,,,,,,0,19,19,21,,,right,5.5939054,,,,,,,,,4,9,2019_Oct_10_1117,trustSTIs,3.0.0b12,59.8806698
M026C,faces/M026C.jpg,5.823084825,Trustworthy,Took a ten-dollar bill from their roommate's dresser without asking,thieving,implicit,incongruent,,,,,,,,,,0,20,20,5,,,left,2.3879663,,,,,,,,,4,9,2019_Oct_10_1117,trustSTIs,3.0.0b12,59.8806698
M066C,faces/M066C.jpg,4.707409208,Untrustworthy,Was caring and helped a man in a wheelchair cross a busy intersection,caring,explicit,incongruent,,,,,,,,,,0,21,21,28,,,left,2.1709521,,,,,,,,,4,9,2019_Oct_10_1117,trustSTIs,3.0.0b12,59.8806698
M051C,faces/M051C.jpg,5.67212695,Trustworthy,Was attentive and kept the music down for their roommates,attentive,explicit,congruent,,,,,,,,,,0,22,22,11,,,right,4.4417956,,,,,,,,,4,9,2019_Oct_10_1117,trustSTIs,3.0.0b12,59.8806698
M072C,faces/M072C.jpg,4.8732359,Untrustworthy,Helped a lost child find his parents at a mall,kind,implicit,incongruent,,,,,,,,,,0,23,23,31,,,left,1.6867262,,,,,,,,,4,9,2019_Oct_10_1117,trustSTIs,3.0.0b12,59.8806698
M061C,faces/M061C.jpg,4.652721745,Untrustworthy,Was selfless and volunteered at children's hospital,selfless,explicit,incongruent,,,,,,,,,,0,24,24,27,,,right,2.5216081,,,,,,,,,4,9,2019_Oct_10_1117,trustSTIs,3.0.0b12,59.8806698
M076C,faces/M076C.jpg,4.724042295,Untrustworthy,Paid for a taxi to take an intoxicated man to his residence,giving,implicit,incongruent,,,,,,,,,,0,25,25,32,,,left,5.0261873,,,,,,,,,4,9,2019_Oct_10_1117,trustSTIs,3.0.0b12,59.8806698
M086C,faces/M086C.jpg,4.845010075,Untrustworthy,Returned a lost wallet,insensitive,mismatch,incongruent,,,,,,,,,,0,26,26,34,,,left,9.0002274,,,,,,,,,4,9,2019_Oct_10_1117,trustSTIs,3.0.0b12,59.8806698
M092C,faces/M092C.jpg,4.779737903,Untrustworthy,Took care of their parent during an illness,cowardly,mismatch,incongruent,,,,,,,,,,0,27,27,35,,,right,2.0541094,,,,,,,,,4,9,2019_Oct_10_1117,trustSTIs,3.0.0b12,59.8806698
M017C,faces/M017C.jpg,4.724042335,Untrustworthy,Was selfish and could not remember the birthdays of their family members,selfish,explicit,congruent,,,,,,,,,,0,28,28,19,,,right,4.4082371,,,,,,,,,4,9,2019_Oct_10_1117,trustSTIs,3.0.0b12,59.8806698
M037C,faces/M037C.jpg,4.31502017,Untrustworthy,Hit a car and left the scene of the accident,compassionate,mismatch,congruent,,,,,,,,,,0,29,29,26,,,left,2.4881609,,,,,,,,,4,9,2019_Oct_10_1117,trustSTIs,3.0.0b12,59.8806698
M006C,faces/M006C.jpg,6.0640122,Trustworthy,Was immoral and attempted to rape a woman who was walking down a dark street,immoral,explicit,incongruent,,,,,,,,,,0,30,30,1,,,left,4.0911554,,,,,,,,,4,9,2019_Oct_10_1117,trustSTIs,3.0.0b12,59.8806698
M093C,faces/M093C.jpg,6.071068575,Trustworthy,Visited a sick friend in the hospital,sexist,mismatch,congruent,,,,,,,,,,0,31,31,17,,,left,2.9054927,,,,,,,,,4,9,2019_Oct_10_1117,trustSTIs,3.0.0b12,59.8806698
M014C,faces/M014C.jpg,5.649445575,Trustworthy,Ridiculed people behind their backs,unfair,implicit,incongruent,,,,,,,,,,0,32,32,3,,,right,4.0243638,,,,,,,,,4,9,2019_Oct_10_1117,trustSTIs,3.0.0b12,59.8806698
M033C,faces/M033C.jpg,4.943548355,Untrustworthy,Insulted a stranger by making a racial slur,honest,mismatch,congruent,,,,,,,,,,0,33,33,25,,,left,6.0280566,,,,,,,,,4,9,2019_Oct_10_1117,trustSTIs,3.0.0b12,59.8806698
M067C,faces/M067C.jpg,4.9541331,Untrustworthy,Was trustworthy and woke up a woman passed out on the subway and made sure that she got home safely,trustworthy,explicit,incongruent,,,,,,,,,,0,34,34,29,,,right,1.386113,,,,,,,,,4,9,2019_Oct_10_1117,trustSTIs,3.0.0b12,59.8806698
M022C,faces/M022C.jpg,5.7741936,Trustworthy,Cursed out a co-worker for their incompetence,demeaning,implicit,incongruent,,,,,,,,,,0,35,35,4,,,left,3.7403245,,,,,,,,,4,9,2019_Oct_10_1117,trustSTIs,3.0.0b12,59.8806698
,,,,,,,,,,,,,,,,,,,,,,,,,22,8.566,,,,,,,4,9,2019_Oct_10_1117,trustSTIs,3.0.0b12,59.8806698
,,,,,,,,,,,,,,,,,,,,,,,,,,,right,4.3750027,,,,,4,9,2019_Oct_10_1117,trustSTIs,3.0.0b12,59.8806698
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,3.9408518,,,4,9,2019_Oct_10_1117,trustSTIs,3.0.0b12,59.8806698
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,8.8833263,4,9,2019_Oct_10_1117,trustSTIs,3.0.0b12,59.8806698
