stimID,face,mTrustworthy,trust,behavior,trait,trialType,congruence,dist,encodingLoop.thisRepN,encodingLoop.thisTrialN,encodingLoop.thisN,encodingLoop.thisIndex,distLoop.thisRepN,distLoop.thisTrialN,distLoop.thisN,distLoop.thisIndex,recognitionLoop.thisRepN,recognitionLoop.thisTrialN,recognitionLoop.thisN,recognitionLoop.thisIndex,distAnswers.keys,distAnswers.rt,keyResp.keys,keyResp.rt,ageRate.response,ageRate.rt,eflResp.keys,eflResp.rt,genderResp.keys,genderResp.rt,ethResp.keys,ethResp.rt,condition,participant,date,expName,psychopyVersion,frameRate
M058C,faces/M058C.jpg,6.1066028,Trustworthy,Paid a friend back the money they owed within only a few days,reliable,implicit,congruent,,0,0,0,12,,,,,,,,,,,,,,,,,,,,,4,99,2019_Oct_21_1552,trustSTIs,3.0.0b12,59.89444201
M031C,faces/M031C.jpg,5.921622915,Trustworthy,Went out of their way to ignore some new coworkers for several weeks,respectful,mismatch,incongruent,,0,1,1,7,,,,,,,,,,,,,,,,,,,,,4,99,2019_Oct_21_1552,trustSTIs,3.0.0b12,59.89444201
M076C,faces/M076C.jpg,4.724042295,Untrustworthy,Paid for a taxi to take an intoxicated man to his residence,giving,implicit,incongruent,,0,2,2,32,,,,,,,,,,,,,,,,,,,,,4,99,2019_Oct_21_1552,trustSTIs,3.0.0b12,59.89444201
M004C,faces/M004C.jpg,6.470262,Trustworthy,Was greedy and stole money and jewelry from the relatives he was living with,greedy,explicit,incongruent,,0,3,3,0,,,,,,,,,,,,,,,,,,,,,4,99,2019_Oct_21_1552,trustSTIs,3.0.0b12,59.89444201
M020C,faces/M020C.jpg,4.750000023,Untrustworthy,Was very concerned about their personal appearance,vain,implicit,congruent,,0,4,4,21,,,,,,,,,,,,,,,,,,,,,4,99,2019_Oct_21_1552,trustSTIs,3.0.0b12,59.89444201
M062C,faces/M062C.jpg,5.597530268,Trustworthy,Tutored a struggling classmate for free,generous,implicit,congruent,,0,5,5,13,,,,,,,,,,,,,,,,,,,,,4,99,2019_Oct_21_1552,trustSTIs,3.0.0b12,59.89444201
M070C,faces/M070C.jpg,4.7144657,Untrustworthy,Saved a person from drowning,heroic,implicit,incongruent,,0,6,6,30,,,,,,,,,,,,,,,,,,,,,4,99,2019_Oct_21_1552,trustSTIs,3.0.0b12,59.89444201
M006C,faces/M006C.jpg,6.0640122,Trustworthy,Was immoral and attempted to rape a woman who was walking down a dark street,immoral,explicit,incongruent,,0,7,7,1,,,,,,,,,,,,,,,,,,,,,4,99,2019_Oct_21_1552,trustSTIs,3.0.0b12,59.89444201
M061C,faces/M061C.jpg,4.652721745,Untrustworthy,Was selfless and volunteered at children's hospital,selfless,explicit,incongruent,,0,8,8,27,,,,,,,,,,,,,,,,,,,,,4,99,2019_Oct_21_1552,trustSTIs,3.0.0b12,59.89444201
M027C,faces/M027C.jpg,4.682963673,Untrustworthy,Ignored a man bleeding on the sidewalk,cold,implicit,congruent,,0,9,9,23,,,,,,,,,,,,,,,,,,,,,4,99,2019_Oct_21_1552,trustSTIs,3.0.0b12,59.89444201
