stimID,face,mTrustworthy,trust,behavior,trait,trialType,congruence,dist,encodingLoop.thisRepN,encodingLoop.thisTrialN,encodingLoop.thisN,encodingLoop.thisIndex,distLoop.thisRepN,distLoop.thisTrialN,distLoop.thisN,distLoop.thisIndex,recognitionLoop.thisRepN,recognitionLoop.thisTrialN,recognitionLoop.thisN,recognitionLoop.thisIndex,distAnswers.keys,distAnswers.rt,keyResp.keys,keyResp.rt,ageRate.response,ageRate.rt,eflResp.keys,eflResp.rt,genderResp.keys,genderResp.rt,ethResp.keys,ethResp.rt,condition,participant,date,expName,psychopyVersion,frameRate
M022C,faces/M022C.jpg,5.7741936,Trustworthy,Cursed out a co-worker for their incompetence,demeaning,implicit,incongruent,,0,21,21,4,,,,,,,,,,,,,,,,,,,,,4,135,2019_Oct_23_1326,trustSTIs,3.0.0b12,59.89024514
M037C,faces/M037C.jpg,4.31502017,Untrustworthy,Hit a car and left the scene of the accident,compassionate,mismatch,congruent,,0,22,22,26,,,,,,,,,,,,,,,,,,,,,4,135,2019_Oct_23_1326,trustSTIs,3.0.0b12,59.89024514
M026C,faces/M026C.jpg,5.823084825,Trustworthy,Took a ten-dollar bill from their roommate's dresser without asking,thieving,implicit,incongruent,,0,23,23,5,,,,,,,,,,,,,,,,,,,,,4,135,2019_Oct_23_1326,trustSTIs,3.0.0b12,59.89024514
M013C,faces/M013C.jpg,6.035534283,Trustworthy,Was cruel and pushed a lost child out of their way and ignored her cries for help,cruel,explicit,incongruent,,0,24,24,2,,,,,,,,,,,,,,,,,,,,,4,135,2019_Oct_23_1326,trustSTIs,3.0.0b12,59.89024514
M032C,faces/M032C.jpg,4.74092746,Untrustworthy,Stole and used their mother's prescription medication,warm,mismatch,congruent,,0,25,25,24,,,,,,,,,,,,,,,,,,,,,4,135,2019_Oct_23_1326,trustSTIs,3.0.0b12,59.89024514
M042C,faces/M042C.jpg,5.596522235,Trustworthy,Heckled a woman speaking on human rights,dependable,mismatch,incongruent,,0,26,26,8,,,,,,,,,,,,,,,,,,,,,4,135,2019_Oct_23_1326,trustSTIs,3.0.0b12,59.89024514
M019C,faces/M019C.jpg,3.257056473,Untrustworthy,Was mean and swore at a cab driver and ran away without paying,mean,explicit,congruent,,0,27,27,20,,,,,,,,,,,,,,,,,,,,,4,135,2019_Oct_23_1326,trustSTIs,3.0.0b12,59.89024514
M008C,faces/M008C.jpg,4.033770203,Untrustworthy,Was careless and drove their car the wrong way down a one-way street,careless,explicit,congruent,,0,28,28,18,,,,,,,,,,,,,,,,,,,,,4,135,2019_Oct_23_1326,trustSTIs,3.0.0b12,59.89024514
M061C,faces/M061C.jpg,4.652721745,Untrustworthy,Was selfless and volunteered at children's hospital,selfless,explicit,incongruent,,0,29,29,27,,,,,,,,,,,,,,,,,,,,,4,135,2019_Oct_23_1326,trustSTIs,3.0.0b12,59.89024514
M049C,faces/M049C.jpg,6.053175375,Trustworthy,Was supportive and took a friend out for a beer to celebrate his promotion,supportive,explicit,congruent,,0,30,30,9,,,,,,,,,,,,,,,,,,,,,4,135,2019_Oct_23_1326,trustSTIs,3.0.0b12,59.89024514
M020C,faces/M020C.jpg,4.750000023,Untrustworthy,Was very concerned about their personal appearance,vain,implicit,congruent,,0,31,31,21,,,,,,,,,,,,,,,,,,,,,4,135,2019_Oct_23_1326,trustSTIs,3.0.0b12,59.89024514
M072C,faces/M072C.jpg,4.8732359,Untrustworthy,Helped a lost child find his parents at a mall,kind,implicit,incongruent,,0,32,32,31,,,,,,,,,,,,,,,,,,,,,4,135,2019_Oct_23_1326,trustSTIs,3.0.0b12,59.89024514
M014C,faces/M014C.jpg,5.649445575,Trustworthy,Ridiculed people behind their backs,unfair,implicit,incongruent,,0,33,33,3,,,,,,,,,,,,,,,,,,,,,4,135,2019_Oct_23_1326,trustSTIs,3.0.0b12,59.89024514
M050C,faces/M050C.jpg,5.690020225,Trustworthy,Was hardworking and organized a group to renovate some run-down houses,hardworking,explicit,congruent,,0,34,34,10,,,,,,,,,,,,,,,,,,,,,4,135,2019_Oct_23_1326,trustSTIs,3.0.0b12,59.89024514
M093C,faces/M093C.jpg,6.071068575,Trustworthy,Visited a sick friend in the hospital,sexist,mismatch,congruent,,0,35,35,17,,,,,,,,,,,,,,,,,,,,,4,135,2019_Oct_23_1326,trustSTIs,3.0.0b12,59.89024514
,,,,,,,,7³ = ?,,,,,0,0,0,7,,,,,['space'],[29.722072300006403],,,,,,,,,,,4,135,2019_Oct_23_1326,trustSTIs,3.0.0b12,59.89024514
,,,,,,,,√49 x 7 = ?,,,,,0,1,1,6,,,,,['space'],[16.046577400004026],,,,,,,,,,,4,135,2019_Oct_23_1326,trustSTIs,3.0.0b12,59.89024514
,,,,,,,,(5 + 7) ÷ 4 = ?,,,,,0,2,2,1,,,,,['space'],[16.71447459999763],,,,,,,,,,,4,135,2019_Oct_23_1326,trustSTIs,3.0.0b12,59.89024514
,,,,,,,,169 ÷ 13 = ?,,,,,0,3,3,8,,,,,['space'],[18.48434830000042],,,,,,,,,,,4,135,2019_Oct_23_1326,trustSTIs,3.0.0b12,59.89024514
,,,,,,,,√100 = ?,,,,,0,4,4,3,,,,,['space'],[3.7403587000007974],,,,,,,,,,,4,135,2019_Oct_23_1326,trustSTIs,3.0.0b12,59.89024514
,,,,,,,,3² = ?,,,,,0,5,5,0,,,,,['space'],[9.184075599987409],,,,,,,,,,,4,135,2019_Oct_23_1326,trustSTIs,3.0.0b12,59.89024514
,,,,,,,,6 * 9 = ?,,,,,0,6,6,2,,,,,['space'],[5.1596561999904225],,,,,,,,,,,4,135,2019_Oct_23_1326,trustSTIs,3.0.0b12,59.89024514
,,,,,,,,(24 ÷ 3) x 5 = ?,,,,,0,7,7,5,,,,,['space'],[9.033783200007747],,,,,,,,,,,4,135,2019_Oct_23_1326,trustSTIs,3.0.0b12,59.89024514
,,,,,,,,(5 x 4) - 12 = ?,,,,,0,8,8,9,,,,,['space'],[2.3711292000079993],,,,,,,,,,,4,135,2019_Oct_23_1326,trustSTIs,3.0.0b12,59.89024514
,,,,,,,,54 ÷ 9 = ?,,,,,0,9,9,4,,,,,['space'],[3.4903691000072286],,,,,,,,,,,4,135,2019_Oct_23_1326,trustSTIs,3.0.0b12,59.89024514
M008C,faces/M008C.jpg,4.033770203,Untrustworthy,Was careless and drove their car the wrong way down a one-way street,careless,explicit,congruent,,,,,,,,,,0,0,0,18,,,right,3.4733653,,,,,,,,,4,135,2019_Oct_23_1326,trustSTIs,3.0.0b12,59.89024514
M076C,faces/M076C.jpg,4.724042295,Untrustworthy,Paid for a taxi to take an intoxicated man to his residence,giving,implicit,incongruent,,,,,,,,,,0,1,1,32,,,right,2.5883653,,,,,,,,,4,135,2019_Oct_23_1326,trustSTIs,3.0.0b12,59.89024514
M033C,faces/M033C.jpg,4.943548355,Untrustworthy,Insulted a stranger by making a racial slur,honest,mismatch,congruent,,,,,,,,,,0,2,2,25,,,left,3.389816,,,,,,,,,4,135,2019_Oct_23_1326,trustSTIs,3.0.0b12,59.89024514
M026C,faces/M026C.jpg,5.823084825,Trustworthy,Took a ten-dollar bill from their roommate's dresser without asking,thieving,implicit,incongruent,,,,,,,,,,0,3,3,5,,,left,2.0874538,,,,,,,,,4,135,2019_Oct_23_1326,trustSTIs,3.0.0b12,59.89024514
M019C,faces/M019C.jpg,3.257056473,Untrustworthy,Was mean and swore at a cab driver and ran away without paying,mean,explicit,congruent,,,,,,,,,,0,4,4,20,,,left,4.9927789,,,,,,,,,4,135,2019_Oct_23_1326,trustSTIs,3.0.0b12,59.89024514
M014C,faces/M014C.jpg,5.649445575,Trustworthy,Ridiculed people behind their backs,unfair,implicit,incongruent,,,,,,,,,,0,5,5,3,,,left,2.4214197,,,,,,,,,4,135,2019_Oct_23_1326,trustSTIs,3.0.0b12,59.89024514
M029C,faces/M029C.jpg,5.814516125,Trustworthy,Told a racist joke at a party,polite,mismatch,incongruent,,,,,,,,,,0,6,6,6,,,right,2.5382486,,,,,,,,,4,135,2019_Oct_23_1326,trustSTIs,3.0.0b12,59.89024514
M013C,faces/M013C.jpg,6.035534283,Trustworthy,Was cruel and pushed a lost child out of their way and ignored her cries for help,cruel,explicit,incongruent,,,,,,,,,,0,7,7,2,,,right,3.2061709,,,,,,,,,4,135,2019_Oct_23_1326,trustSTIs,3.0.0b12,59.89024514
M086C,faces/M086C.jpg,4.845010075,Untrustworthy,Returned a lost wallet,insensitive,mismatch,incongruent,,,,,,,,,,0,8,8,34,,,right,4.291518,,,,,,,,,4,135,2019_Oct_23_1326,trustSTIs,3.0.0b12,59.89024514
M067C,faces/M067C.jpg,4.9541331,Untrustworthy,Was trustworthy and woke up a woman passed out on the subway and made sure that she got home safely,trustworthy,explicit,incongruent,,,,,,,,,,0,9,9,29,,,left,4.3082416,,,,,,,,,4,135,2019_Oct_23_1326,trustSTIs,3.0.0b12,59.89024514
M051C,faces/M051C.jpg,5.67212695,Trustworthy,Was attentive and kept the music down for their roommates,attentive,explicit,congruent,,,,,,,,,,0,10,10,11,,,right,3.3230718,,,,,,,,,4,135,2019_Oct_23_1326,trustSTIs,3.0.0b12,59.89024514
M070C,faces/M070C.jpg,4.7144657,Untrustworthy,Saved a person from drowning,heroic,implicit,incongruent,,,,,,,,,,0,11,11,30,,,left,2.7553212,,,,,,,,,4,135,2019_Oct_23_1326,trustSTIs,3.0.0b12,59.89024514
M071C,faces/M071C.jpg,5.923639075,Trustworthy,Got up early to drive a roommate to the airport,responsible,implicit,congruent,,,,,,,,,,0,12,12,14,,,right,3.8408261,,,,,,,,,4,135,2019_Oct_23_1326,trustSTIs,3.0.0b12,59.89024514
M049C,faces/M049C.jpg,6.053175375,Trustworthy,Was supportive and took a friend out for a beer to celebrate his promotion,supportive,explicit,congruent,,,,,,,,,,0,13,13,9,,,left,3.0225307,,,,,,,,,4,135,2019_Oct_23_1326,trustSTIs,3.0.0b12,59.89024514
M092C,faces/M092C.jpg,4.779737903,Untrustworthy,Took care of their parent during an illness,cowardly,mismatch,incongruent,,,,,,,,,,0,14,14,35,,,right,4.041024,,,,,,,,,4,135,2019_Oct_23_1326,trustSTIs,3.0.0b12,59.89024514
M017C,faces/M017C.jpg,4.724042335,Untrustworthy,Was selfish and could not remember the birthdays of their family members,selfish,explicit,congruent,,,,,,,,,,0,15,15,19,,,right,5.7608976,,,,,,,,,4,135,2019_Oct_23_1326,trustSTIs,3.0.0b12,59.89024514
M021C,faces/M021C.jpg,4.828377083,Untrustworthy,Cheated on their spouse while on a business trip,dishonest,implicit,congruent,,,,,,,,,,0,16,16,22,,,left,4.8759343,,,,,,,,,4,135,2019_Oct_23_1326,trustSTIs,3.0.0b12,59.89024514
M087C,faces/M087C.jpg,6.061491925,Trustworthy,Held the doors to the subway for an elderly woman with a walker,arrogant,mismatch,congruent,,,,,,,,,,0,17,17,16,,,right,1.78688,,,,,,,,,4,135,2019_Oct_23_1326,trustSTIs,3.0.0b12,59.89024514
M077C,faces/M077C.jpg,6.415070475,Trustworthy,Gave up seat on the bus to a pregnant lady,callous,mismatch,congruent,,,,,,,,,,0,18,18,15,,,right,2.6551529,,,,,,,,,4,135,2019_Oct_23_1326,trustSTIs,3.0.0b12,59.89024514
M058C,faces/M058C.jpg,6.1066028,Trustworthy,Paid a friend back the money they owed within only a few days,reliable,implicit,congruent,,,,,,,,,,0,19,19,12,,,left,2.4547596,,,,,,,,,4,135,2019_Oct_23_1326,trustSTIs,3.0.0b12,59.89024514
M081C,faces/M081C.jpg,4.350806448,Untrustworthy,Provided food and clothing for flood victims,untrustworthy,mismatch,incongruent,,,,,,,,,,0,20,20,33,,,left,5.0763359,,,,,,,,,4,135,2019_Oct_23_1326,trustSTIs,3.0.0b12,59.89024514
M072C,faces/M072C.jpg,4.8732359,Untrustworthy,Helped a lost child find his parents at a mall,kind,implicit,incongruent,,,,,,,,,,0,21,21,31,,,right,1.3527532,,,,,,,,,4,135,2019_Oct_23_1326,trustSTIs,3.0.0b12,59.89024514
M042C,faces/M042C.jpg,5.596522235,Trustworthy,Heckled a woman speaking on human rights,dependable,mismatch,incongruent,,,,,,,,,,0,22,22,8,,,left,2.6217569,,,,,,,,,4,135,2019_Oct_23_1326,trustSTIs,3.0.0b12,59.89024514
M032C,faces/M032C.jpg,4.74092746,Untrustworthy,Stole and used their mother's prescription medication,warm,mismatch,congruent,,,,,,,,,,0,23,23,24,,,right,4.4751853,,,,,,,,,4,135,2019_Oct_23_1326,trustSTIs,3.0.0b12,59.89024514
M006C,faces/M006C.jpg,6.0640122,Trustworthy,Was immoral and attempted to rape a woman who was walking down a dark street,immoral,explicit,incongruent,,,,,,,,,,0,24,24,1,,,left,2.8889055,,,,,,,,,4,135,2019_Oct_23_1326,trustSTIs,3.0.0b12,59.89024514
M020C,faces/M020C.jpg,4.750000023,Untrustworthy,Was very concerned about their personal appearance,vain,implicit,congruent,,,,,,,,,,0,25,25,21,,,left,4.0911233,,,,,,,,,4,135,2019_Oct_23_1326,trustSTIs,3.0.0b12,59.89024514
M066C,faces/M066C.jpg,4.707409208,Untrustworthy,Was caring and helped a man in a wheelchair cross a busy intersection,caring,explicit,incongruent,,,,,,,,,,0,26,26,28,,,left,3.6069311,,,,,,,,,4,135,2019_Oct_23_1326,trustSTIs,3.0.0b12,59.89024514
M022C,faces/M022C.jpg,5.7741936,Trustworthy,Cursed out a co-worker for their incompetence,demeaning,implicit,incongruent,,,,,,,,,,0,27,27,4,,,right,3.523415,,,,,,,,,4,135,2019_Oct_23_1326,trustSTIs,3.0.0b12,59.89024514
M093C,faces/M093C.jpg,6.071068575,Trustworthy,Visited a sick friend in the hospital,sexist,mismatch,congruent,,,,,,,,,,0,28,28,17,,,left,4.0076499,,,,,,,,,4,135,2019_Oct_23_1326,trustSTIs,3.0.0b12,59.89024514
M037C,faces/M037C.jpg,4.31502017,Untrustworthy,Hit a car and left the scene of the accident,compassionate,mismatch,congruent,,,,,,,,,,0,29,29,26,,,right,3.7069048,,,,,,,,,4,135,2019_Oct_23_1326,trustSTIs,3.0.0b12,59.89024514
M004C,faces/M004C.jpg,6.470262,Trustworthy,Was greedy and stole money and jewelry from the relatives he was living with,greedy,explicit,incongruent,,,,,,,,,,0,30,30,0,,,left,3.1393892,,,,,,,,,4,135,2019_Oct_23_1326,trustSTIs,3.0.0b12,59.89024514
M027C,faces/M027C.jpg,4.682963673,Untrustworthy,Ignored a man bleeding on the sidewalk,cold,implicit,congruent,,,,,,,,,,0,31,31,23,,,right,2.5216012,,,,,,,,,4,135,2019_Oct_23_1326,trustSTIs,3.0.0b12,59.89024514
M062C,faces/M062C.jpg,5.597530268,Trustworthy,Tutored a struggling classmate for free,generous,implicit,congruent,,,,,,,,,,0,32,32,13,,,left,2.4881807,,,,,,,,,4,135,2019_Oct_23_1326,trustSTIs,3.0.0b12,59.89024514
M031C,faces/M031C.jpg,5.921622915,Trustworthy,Went out of their way to ignore some new coworkers for several weeks,respectful,mismatch,incongruent,,,,,,,,,,0,33,33,7,,,right,1.6700054,,,,,,,,,4,135,2019_Oct_23_1326,trustSTIs,3.0.0b12,59.89024514
M050C,faces/M050C.jpg,5.690020225,Trustworthy,Was hardworking and organized a group to renovate some run-down houses,hardworking,explicit,congruent,,,,,,,,,,0,34,34,10,,,left,2.1375499,,,,,,,,,4,135,2019_Oct_23_1326,trustSTIs,3.0.0b12,59.89024514
M061C,faces/M061C.jpg,4.652721745,Untrustworthy,Was selfless and volunteered at children's hospital,selfless,explicit,incongruent,,,,,,,,,,0,35,35,27,,,right,2.3045338,,,,,,,,,4,135,2019_Oct_23_1326,trustSTIs,3.0.0b12,59.89024514
,,,,,,,,,,,,,,,,,,,,,,,,,21,11.922,,,,,,,4,135,2019_Oct_23_1326,trustSTIs,3.0.0b12,59.89024514
,,,,,,,,,,,,,,,,,,,,,,,,,,,left,4.7256587,,,,,4,135,2019_Oct_23_1326,trustSTIs,3.0.0b12,59.89024514
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,3.3230609,,,4,135,2019_Oct_23_1326,trustSTIs,3.0.0b12,59.89024514
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,3.3230801,4,135,2019_Oct_23_1326,trustSTIs,3.0.0b12,59.89024514
