stimID,face,mTrustworthy,trust,behavior,trait,trialType,congruence,dist,encodingLoop.thisRepN,encodingLoop.thisTrialN,encodingLoop.thisN,encodingLoop.thisIndex,distLoop.thisRepN,distLoop.thisTrialN,distLoop.thisN,distLoop.thisIndex,recognitionLoop.thisRepN,recognitionLoop.thisTrialN,recognitionLoop.thisN,recognitionLoop.thisIndex,distAnswers.keys,distAnswers.rt,keyResp.keys,keyResp.rt,ageRate.response,ageRate.rt,eflResp.keys,eflResp.rt,genderResp.keys,genderResp.rt,ethResp.keys,ethResp.rt,condition,participant,date,expName,psychopyVersion,frameRate
M008C,faces/M008C.jpg,4.033770203,Untrustworthy,Was careless and drove their car the wrong way down a one-way street,careless,explicit,congruent,,0,0,0,18,,,,,,,,,,,,,,,,,,,,,4,87,2019_Oct_17_1600,trustSTIs,3.0.0b12,59.89304301
M062C,faces/M062C.jpg,5.597530268,Trustworthy,Tutored a struggling classmate for free,generous,implicit,congruent,,0,1,1,13,,,,,,,,,,,,,,,,,,,,,4,87,2019_Oct_17_1600,trustSTIs,3.0.0b12,59.89304301
M021C,faces/M021C.jpg,4.828377083,Untrustworthy,Cheated on their spouse while on a business trip,dishonest,implicit,congruent,,0,2,2,22,,,,,,,,,,,,,,,,,,,,,4,87,2019_Oct_17_1600,trustSTIs,3.0.0b12,59.89304301
M037C,faces/M037C.jpg,4.31502017,Untrustworthy,Hit a car and left the scene of the accident,compassionate,mismatch,congruent,,0,3,3,26,,,,,,,,,,,,,,,,,,,,,4,87,2019_Oct_17_1600,trustSTIs,3.0.0b12,59.89304301
M033C,faces/M033C.jpg,4.943548355,Untrustworthy,Insulted a stranger by making a racial slur,honest,mismatch,congruent,,0,4,4,25,,,,,,,,,,,,,,,,,,,,,4,87,2019_Oct_17_1600,trustSTIs,3.0.0b12,59.89304301
M070C,faces/M070C.jpg,4.7144657,Untrustworthy,Saved a person from drowning,heroic,implicit,incongruent,,0,5,5,30,,,,,,,,,,,,,,,,,,,,,4,87,2019_Oct_17_1600,trustSTIs,3.0.0b12,59.89304301
M051C,faces/M051C.jpg,5.67212695,Trustworthy,Was attentive and kept the music down for their roommates,attentive,explicit,congruent,,0,6,6,11,,,,,,,,,,,,,,,,,,,,,4,87,2019_Oct_17_1600,trustSTIs,3.0.0b12,59.89304301
M093C,faces/M093C.jpg,6.071068575,Trustworthy,Visited a sick friend in the hospital,sexist,mismatch,congruent,,0,7,7,17,,,,,,,,,,,,,,,,,,,,,4,87,2019_Oct_17_1600,trustSTIs,3.0.0b12,59.89304301
M042C,faces/M042C.jpg,5.596522235,Trustworthy,Heckled a woman speaking on human rights,dependable,mismatch,incongruent,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,4,87,2019_Oct_17_1600,trustSTIs,3.0.0b12,59.89304301
M076C,faces/M076C.jpg,4.724042295,Untrustworthy,Paid for a taxi to take an intoxicated man to his residence,giving,implicit,incongruent,,0,9,9,32,,,,,,,,,,,,,,,,,,,,,4,87,2019_Oct_17_1600,trustSTIs,3.0.0b12,59.89304301
M014C,faces/M014C.jpg,5.649445575,Trustworthy,Ridiculed people behind their backs,unfair,implicit,incongruent,,0,10,10,3,,,,,,,,,,,,,,,,,,,,,4,87,2019_Oct_17_1600,trustSTIs,3.0.0b12,59.89304301
M092C,faces/M092C.jpg,4.779737903,Untrustworthy,Took care of their parent during an illness,cowardly,mismatch,incongruent,,0,11,11,35,,,,,,,,,,,,,,,,,,,,,4,87,2019_Oct_17_1600,trustSTIs,3.0.0b12,59.89304301
M004C,faces/M004C.jpg,6.470262,Trustworthy,Was greedy and stole money and jewelry from the relatives he was living with,greedy,explicit,incongruent,,0,12,12,0,,,,,,,,,,,,,,,,,,,,,4,87,2019_Oct_17_1600,trustSTIs,3.0.0b12,59.89304301
M066C,faces/M066C.jpg,4.707409208,Untrustworthy,Was caring and helped a man in a wheelchair cross a busy intersection,caring,explicit,incongruent,,0,13,13,28,,,,,,,,,,,,,,,,,,,,,4,87,2019_Oct_17_1600,trustSTIs,3.0.0b12,59.89304301
M031C,faces/M031C.jpg,5.921622915,Trustworthy,Went out of their way to ignore some new coworkers for several weeks,respectful,mismatch,incongruent,,0,14,14,7,,,,,,,,,,,,,,,,,,,,,4,87,2019_Oct_17_1600,trustSTIs,3.0.0b12,59.89304301
M049C,faces/M049C.jpg,6.053175375,Trustworthy,Was supportive and took a friend out for a beer to celebrate his promotion,supportive,explicit,congruent,,0,15,15,9,,,,,,,,,,,,,,,,,,,,,4,87,2019_Oct_17_1600,trustSTIs,3.0.0b12,59.89304301
M081C,faces/M081C.jpg,4.350806448,Untrustworthy,Provided food and clothing for flood victims,untrustworthy,mismatch,incongruent,,0,16,16,33,,,,,,,,,,,,,,,,,,,,,4,87,2019_Oct_17_1600,trustSTIs,3.0.0b12,59.89304301
