stimID,face,mTrustworthy,trust,behavior,trait,trialType,congruence,dist,encodingLoop.thisRepN,encodingLoop.thisTrialN,encodingLoop.thisN,encodingLoop.thisIndex,distLoop.thisRepN,distLoop.thisTrialN,distLoop.thisN,distLoop.thisIndex,recognitionLoop.thisRepN,recognitionLoop.thisTrialN,recognitionLoop.thisN,recognitionLoop.thisIndex,distAnswers.keys,distAnswers.rt,keyResp.keys,keyResp.rt,ageRate.response,ageRate.rt,eflResp.keys,eflResp.rt,genderResp.keys,genderResp.rt,ethResp.keys,ethResp.rt,condition,participant,date,expName,psychopyVersion,frameRate
M042C,faces/M042C.jpg,5.596522235,Trustworthy,Heckled a woman speaking on human rights,dependable,mismatch,incongruent,,0,10,10,8,,,,,,,,,,,,,,,,,,,,,4,27,2019_Oct_15_1003,trustSTIs,3.0.0b12,59.89171578
M014C,faces/M014C.jpg,5.649445575,Trustworthy,Ridiculed people behind their backs,unfair,implicit,incongruent,,0,11,11,3,,,,,,,,,,,,,,,,,,,,,4,27,2019_Oct_15_1003,trustSTIs,3.0.0b12,59.89171578
M050C,faces/M050C.jpg,5.690020225,Trustworthy,Was hardworking and organized a group to renovate some run-down houses,hardworking,explicit,congruent,,0,12,12,10,,,,,,,,,,,,,,,,,,,,,4,27,2019_Oct_15_1003,trustSTIs,3.0.0b12,59.89171578
M070C,faces/M070C.jpg,4.7144657,Untrustworthy,Saved a person from drowning,heroic,implicit,incongruent,,0,13,13,30,,,,,,,,,,,,,,,,,,,,,4,27,2019_Oct_15_1003,trustSTIs,3.0.0b12,59.89171578
M033C,faces/M033C.jpg,4.943548355,Untrustworthy,Insulted a stranger by making a racial slur,honest,mismatch,congruent,,0,14,14,25,,,,,,,,,,,,,,,,,,,,,4,27,2019_Oct_15_1003,trustSTIs,3.0.0b12,59.89171578
M017C,faces/M017C.jpg,4.724042335,Untrustworthy,Was selfish and could not remember the birthdays of their family members,selfish,explicit,congruent,,0,15,15,19,,,,,,,,,,,,,,,,,,,,,4,27,2019_Oct_15_1003,trustSTIs,3.0.0b12,59.89171578
M032C,faces/M032C.jpg,4.74092746,Untrustworthy,Stole and used their mother's prescription medication,warm,mismatch,congruent,,0,16,16,24,,,,,,,,,,,,,,,,,,,,,4,27,2019_Oct_15_1003,trustSTIs,3.0.0b12,59.89171578
M081C,faces/M081C.jpg,4.350806448,Untrustworthy,Provided food and clothing for flood victims,untrustworthy,mismatch,incongruent,,0,17,17,33,,,,,,,,,,,,,,,,,,,,,4,27,2019_Oct_15_1003,trustSTIs,3.0.0b12,59.89171578
M061C,faces/M061C.jpg,4.652721745,Untrustworthy,Was selfless and volunteered at children's hospital,selfless,explicit,incongruent,,0,18,18,27,,,,,,,,,,,,,,,,,,,,,4,27,2019_Oct_15_1003,trustSTIs,3.0.0b12,59.89171578
M027C,faces/M027C.jpg,4.682963673,Untrustworthy,Ignored a man bleeding on the sidewalk,cold,implicit,congruent,,0,19,19,23,,,,,,,,,,,,,,,,,,,,,4,27,2019_Oct_15_1003,trustSTIs,3.0.0b12,59.89171578
M062C,faces/M062C.jpg,5.597530268,Trustworthy,Tutored a struggling classmate for free,generous,implicit,congruent,,0,20,20,13,,,,,,,,,,,,,,,,,,,,,4,27,2019_Oct_15_1003,trustSTIs,3.0.0b12,59.89171578
M086C,faces/M086C.jpg,4.845010075,Untrustworthy,Returned a lost wallet,insensitive,mismatch,incongruent,,0,21,21,34,,,,,,,,,,,,,,,,,,,,,4,27,2019_Oct_15_1003,trustSTIs,3.0.0b12,59.89171578
M020C,faces/M020C.jpg,4.750000023,Untrustworthy,Was very concerned about their personal appearance,vain,implicit,congruent,,0,22,22,21,,,,,,,,,,,,,,,,,,,,,4,27,2019_Oct_15_1003,trustSTIs,3.0.0b12,59.89171578
M087C,faces/M087C.jpg,6.061491925,Trustworthy,Held the doors to the subway for an elderly woman with a walker,arrogant,mismatch,congruent,,0,23,23,16,,,,,,,,,,,,,,,,,,,,,4,27,2019_Oct_15_1003,trustSTIs,3.0.0b12,59.89171578
M026C,faces/M026C.jpg,5.823084825,Trustworthy,Took a ten-dollar bill from their roommate's dresser without asking,thieving,implicit,incongruent,,0,24,24,5,,,,,,,,,,,,,,,,,,,,,4,27,2019_Oct_15_1003,trustSTIs,3.0.0b12,59.89171578
M092C,faces/M092C.jpg,4.779737903,Untrustworthy,Took care of their parent during an illness,cowardly,mismatch,incongruent,,0,25,25,35,,,,,,,,,,,,,,,,,,,,,4,27,2019_Oct_15_1003,trustSTIs,3.0.0b12,59.89171578
M029C,faces/M029C.jpg,5.814516125,Trustworthy,Told a racist joke at a party,polite,mismatch,incongruent,,0,26,26,6,,,,,,,,,,,,,,,,,,,,,4,27,2019_Oct_15_1003,trustSTIs,3.0.0b12,59.89171578
M031C,faces/M031C.jpg,5.921622915,Trustworthy,Went out of their way to ignore some new coworkers for several weeks,respectful,mismatch,incongruent,,0,27,27,7,,,,,,,,,,,,,,,,,,,,,4,27,2019_Oct_15_1003,trustSTIs,3.0.0b12,59.89171578
M037C,faces/M037C.jpg,4.31502017,Untrustworthy,Hit a car and left the scene of the accident,compassionate,mismatch,congruent,,0,28,28,26,,,,,,,,,,,,,,,,,,,,,4,27,2019_Oct_15_1003,trustSTIs,3.0.0b12,59.89171578
M067C,faces/M067C.jpg,4.9541331,Untrustworthy,Was trustworthy and woke up a woman passed out on the subway and made sure that she got home safely,trustworthy,explicit,incongruent,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,4,27,2019_Oct_15_1003,trustSTIs,3.0.0b12,59.89171578
M019C,faces/M019C.jpg,3.257056473,Untrustworthy,Was mean and swore at a cab driver and ran away without paying,mean,explicit,congruent,,0,30,30,20,,,,,,,,,,,,,,,,,,,,,4,27,2019_Oct_15_1003,trustSTIs,3.0.0b12,59.89171578
M072C,faces/M072C.jpg,4.8732359,Untrustworthy,Helped a lost child find his parents at a mall,kind,implicit,incongruent,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,4,27,2019_Oct_15_1003,trustSTIs,3.0.0b12,59.89171578
M071C,faces/M071C.jpg,5.923639075,Trustworthy,Got up early to drive a roommate to the airport,responsible,implicit,congruent,,0,32,32,14,,,,,,,,,,,,,,,,,,,,,4,27,2019_Oct_15_1003,trustSTIs,3.0.0b12,59.89171578
M077C,faces/M077C.jpg,6.415070475,Trustworthy,Gave up seat on the bus to a pregnant lady,callous,mismatch,congruent,,0,33,33,15,,,,,,,,,,,,,,,,,,,,,4,27,2019_Oct_15_1003,trustSTIs,3.0.0b12,59.89171578
M093C,faces/M093C.jpg,6.071068575,Trustworthy,Visited a sick friend in the hospital,sexist,mismatch,congruent,,0,34,34,17,,,,,,,,,,,,,,,,,,,,,4,27,2019_Oct_15_1003,trustSTIs,3.0.0b12,59.89171578
M013C,faces/M013C.jpg,6.035534283,Trustworthy,Was cruel and pushed a lost child out of their way and ignored her cries for help,cruel,explicit,incongruent,,0,35,35,2,,,,,,,,,,,,,,,,,,,,,4,27,2019_Oct_15_1003,trustSTIs,3.0.0b12,59.89171578
,,,,,,,,169 ÷ 13 = ?,,,,,0,0,0,8,,,,,['space'],[6.579203400062397],,,,,,,,,,,4,27,2019_Oct_15_1003,trustSTIs,3.0.0b12,59.89171578
,,,,,,,,6 * 9 = ?,,,,,0,1,1,2,,,,,['space'],[1.9035596000030637],,,,,,,,,,,4,27,2019_Oct_15_1003,trustSTIs,3.0.0b12,59.89171578
,,,,,,,,(24 ÷ 3) x 5 = ?,,,,,0,2,2,5,,,,,['space'],[3.0559116000076756],,,,,,,,,,,4,27,2019_Oct_15_1003,trustSTIs,3.0.0b12,59.89171578
,,,,,,,,3² = ?,,,,,0,3,3,0,,,,,['space'],[7.430745700025],,,,,,,,,,,4,27,2019_Oct_15_1003,trustSTIs,3.0.0b12,59.89171578
,,,,,,,,54 ÷ 9 = ?,,,,,0,4,4,4,,,,,['space'],[1.9369261000538245],,,,,,,,,,,4,27,2019_Oct_15_1003,trustSTIs,3.0.0b12,59.89171578
,,,,,,,,7³ = ?,,,,,0,5,5,7,,,,,['space'],[16.230054500047117],,,,,,,,,,,4,27,2019_Oct_15_1003,trustSTIs,3.0.0b12,59.89171578
,,,,,,,,√49 x 7 = ?,,,,,0,6,6,6,,,,,['space'],[4.090844699996524],,,,,,,,,,,4,27,2019_Oct_15_1003,trustSTIs,3.0.0b12,59.89171578
,,,,,,,,(5 x 4) - 12 = ?,,,,,0,7,7,9,,,,,['space'],[7.196991199976765],,,,,,,,,,,4,27,2019_Oct_15_1003,trustSTIs,3.0.0b12,59.89171578
,,,,,,,,√100 = ?,,,,,0,8,8,3,,,,,['space'],[1.7198479999788105],,,,,,,,,,,4,27,2019_Oct_15_1003,trustSTIs,3.0.0b12,59.89171578
,,,,,,,,(5 + 7) ÷ 4 = ?,,,,,0,9,9,1,,,,,['space'],[2.9723431000020355],,,,,,,,,,,4,27,2019_Oct_15_1003,trustSTIs,3.0.0b12,59.89171578
M087C,faces/M087C.jpg,6.061491925,Trustworthy,Held the doors to the subway for an elderly woman with a walker,arrogant,mismatch,congruent,,,,,,,,,,0,0,0,16,,,right,4.6922089,,,,,,,,,4,27,2019_Oct_15_1003,trustSTIs,3.0.0b12,59.89171578
M042C,faces/M042C.jpg,5.596522235,Trustworthy,Heckled a woman speaking on human rights,dependable,mismatch,incongruent,,,,,,,,,,0,1,1,8,,,right,3.3730937,,,,,,,,,4,27,2019_Oct_15_1003,trustSTIs,3.0.0b12,59.89171578
M014C,faces/M014C.jpg,5.649445575,Trustworthy,Ridiculed people behind their backs,unfair,implicit,incongruent,,,,,,,,,,0,2,2,3,,,left,2.4047294,,,,,,,,,4,27,2019_Oct_15_1003,trustSTIs,3.0.0b12,59.89171578
M029C,faces/M029C.jpg,5.814516125,Trustworthy,Told a racist joke at a party,polite,mismatch,incongruent,,,,,,,,,,0,3,3,6,,,right,3.573458,,,,,,,,,4,27,2019_Oct_15_1003,trustSTIs,3.0.0b12,59.89171578
M006C,faces/M006C.jpg,6.0640122,Trustworthy,Was immoral and attempted to rape a woman who was walking down a dark street,immoral,explicit,incongruent,,,,,,,,,,0,4,4,1,,,left,2.4881396,,,,,,,,,4,27,2019_Oct_15_1003,trustSTIs,3.0.0b12,59.89171578
M027C,faces/M027C.jpg,4.682963673,Untrustworthy,Ignored a man bleeding on the sidewalk,cold,implicit,congruent,,,,,,,,,,0,5,5,23,,,left,2.354538,,,,,,,,,4,27,2019_Oct_15_1003,trustSTIs,3.0.0b12,59.89171578
M013C,faces/M013C.jpg,6.035534283,Trustworthy,Was cruel and pushed a lost child out of their way and ignored her cries for help,cruel,explicit,incongruent,,,,,,,,,,0,6,6,2,,,left,2.0373129,,,,,,,,,4,27,2019_Oct_15_1003,trustSTIs,3.0.0b12,59.89171578
M020C,faces/M020C.jpg,4.750000023,Untrustworthy,Was very concerned about their personal appearance,vain,implicit,congruent,,,,,,,,,,0,7,7,21,,,left,5.3768576,,,,,,,,,4,27,2019_Oct_15_1003,trustSTIs,3.0.0b12,59.89171578
M081C,faces/M081C.jpg,4.350806448,Untrustworthy,Provided food and clothing for flood victims,untrustworthy,mismatch,incongruent,,,,,,,,,,0,8,8,33,,,right,1.4695772,,,,,,,,,4,27,2019_Oct_15_1003,trustSTIs,3.0.0b12,59.89171578
M021C,faces/M021C.jpg,4.828377083,Untrustworthy,Cheated on their spouse while on a business trip,dishonest,implicit,congruent,,,,,,,,,,0,9,9,22,,,right,2.3712615,,,,,,,,,4,27,2019_Oct_15_1003,trustSTIs,3.0.0b12,59.89171578
M008C,faces/M008C.jpg,4.033770203,Untrustworthy,Was careless and drove their car the wrong way down a one-way street,careless,explicit,congruent,,,,,,,,,,0,10,10,18,,,left,1.1690516,,,,,,,,,4,27,2019_Oct_15_1003,trustSTIs,3.0.0b12,59.89171578
M076C,faces/M076C.jpg,4.724042295,Untrustworthy,Paid for a taxi to take an intoxicated man to his residence,giving,implicit,incongruent,,,,,,,,,,0,11,11,32,,,left,4.9927675,,,,,,,,,4,27,2019_Oct_15_1003,trustSTIs,3.0.0b12,59.89171578
M049C,faces/M049C.jpg,6.053175375,Trustworthy,Was supportive and took a friend out for a beer to celebrate his promotion,supportive,explicit,congruent,,,,,,,,,,0,12,12,9,,,right,1.3192942,,,,,,,,,4,27,2019_Oct_15_1003,trustSTIs,3.0.0b12,59.89171578
M071C,faces/M071C.jpg,5.923639075,Trustworthy,Got up early to drive a roommate to the airport,responsible,implicit,congruent,,,,,,,,,,0,13,13,14,,,right,2.9056121,,,,,,,,,4,27,2019_Oct_15_1003,trustSTIs,3.0.0b12,59.89171578
M072C,faces/M072C.jpg,4.8732359,Untrustworthy,Helped a lost child find his parents at a mall,kind,implicit,incongruent,,,,,,,,,,0,14,14,31,,,right,1.2024335,,,,,,,,,4,27,2019_Oct_15_1003,trustSTIs,3.0.0b12,59.89171578
M026C,faces/M026C.jpg,5.823084825,Trustworthy,Took a ten-dollar bill from their roommate's dresser without asking,thieving,implicit,incongruent,,,,,,,,,,0,15,15,5,,,left,4.2914727,,,,,,,,,4,27,2019_Oct_15_1003,trustSTIs,3.0.0b12,59.89171578
M092C,faces/M092C.jpg,4.779737903,Untrustworthy,Took care of their parent during an illness,cowardly,mismatch,incongruent,,,,,,,,,,0,16,16,35,,,left,2.8554748,,,,,,,,,4,27,2019_Oct_15_1003,trustSTIs,3.0.0b12,59.89171578
M022C,faces/M022C.jpg,5.7741936,Trustworthy,Cursed out a co-worker for their incompetence,demeaning,implicit,incongruent,,,,,,,,,,0,17,17,4,,,left,2.2543828,,,,,,,,,4,27,2019_Oct_15_1003,trustSTIs,3.0.0b12,59.89171578
M032C,faces/M032C.jpg,4.74092746,Untrustworthy,Stole and used their mother's prescription medication,warm,mismatch,congruent,,,,,,,,,,0,18,18,24,,,right,1.4864079,,,,,,,,,4,27,2019_Oct_15_1003,trustSTIs,3.0.0b12,59.89171578
M050C,faces/M050C.jpg,5.690020225,Trustworthy,Was hardworking and organized a group to renovate some run-down houses,hardworking,explicit,congruent,,,,,,,,,,0,19,19,10,,,left,1.502993,,,,,,,,,4,27,2019_Oct_15_1003,trustSTIs,3.0.0b12,59.89171578
M066C,faces/M066C.jpg,4.707409208,Untrustworthy,Was caring and helped a man in a wheelchair cross a busy intersection,caring,explicit,incongruent,,,,,,,,,,0,20,20,28,,,right,1.7868351,,,,,,,,,4,27,2019_Oct_15_1003,trustSTIs,3.0.0b12,59.89171578
M058C,faces/M058C.jpg,6.1066028,Trustworthy,Paid a friend back the money they owed within only a few days,reliable,implicit,congruent,,,,,,,,,,0,21,21,12,,,left,1.2525119,,,,,,,,,4,27,2019_Oct_15_1003,trustSTIs,3.0.0b12,59.89171578
M086C,faces/M086C.jpg,4.845010075,Untrustworthy,Returned a lost wallet,insensitive,mismatch,incongruent,,,,,,,,,,0,22,22,34,,,left,2.0373107,,,,,,,,,4,27,2019_Oct_15_1003,trustSTIs,3.0.0b12,59.89171578
M077C,faces/M077C.jpg,6.415070475,Trustworthy,Gave up seat on the bus to a pregnant lady,callous,mismatch,congruent,,,,,,,,,,0,23,23,15,,,right,1.0856055,,,,,,,,,4,27,2019_Oct_15_1003,trustSTIs,3.0.0b12,59.89171578
M062C,faces/M062C.jpg,5.597530268,Trustworthy,Tutored a struggling classmate for free,generous,implicit,congruent,,,,,,,,,,0,24,24,13,,,right,1.1190247,,,,,,,,,4,27,2019_Oct_15_1003,trustSTIs,3.0.0b12,59.89171578
M051C,faces/M051C.jpg,5.67212695,Trustworthy,Was attentive and kept the music down for their roommates,attentive,explicit,congruent,,,,,,,,,,0,25,25,11,,,left,1.4027865,,,,,,,,,4,27,2019_Oct_15_1003,trustSTIs,3.0.0b12,59.89171578
M019C,faces/M019C.jpg,3.257056473,Untrustworthy,Was mean and swore at a cab driver and ran away without paying,mean,explicit,congruent,,,,,,,,,,0,26,26,20,,,left,1.2358402,,,,,,,,,4,27,2019_Oct_15_1003,trustSTIs,3.0.0b12,59.89171578
M070C,faces/M070C.jpg,4.7144657,Untrustworthy,Saved a person from drowning,heroic,implicit,incongruent,,,,,,,,,,0,27,27,30,,,left,1.5864755,,,,,,,,,4,27,2019_Oct_15_1003,trustSTIs,3.0.0b12,59.89171578
M037C,faces/M037C.jpg,4.31502017,Untrustworthy,Hit a car and left the scene of the accident,compassionate,mismatch,congruent,,,,,,,,,,0,28,28,26,,,right,2.2543974,,,,,,,,,4,27,2019_Oct_15_1003,trustSTIs,3.0.0b12,59.89171578
M033C,faces/M033C.jpg,4.943548355,Untrustworthy,Insulted a stranger by making a racial slur,honest,mismatch,congruent,,,,,,,,,,0,29,29,25,,,left,2.2877933,,,,,,,,,4,27,2019_Oct_15_1003,trustSTIs,3.0.0b12,59.89171578
M004C,faces/M004C.jpg,6.470262,Trustworthy,Was greedy and stole money and jewelry from the relatives he was living with,greedy,explicit,incongruent,,,,,,,,,,0,30,30,0,,,left,1.1857891,,,,,,,,,4,27,2019_Oct_15_1003,trustSTIs,3.0.0b12,59.89171578
M093C,faces/M093C.jpg,6.071068575,Trustworthy,Visited a sick friend in the hospital,sexist,mismatch,congruent,,,,,,,,,,0,31,31,17,,,right,1.2024499,,,,,,,,,4,27,2019_Oct_15_1003,trustSTIs,3.0.0b12,59.89171578
M061C,faces/M061C.jpg,4.652721745,Untrustworthy,Was selfless and volunteered at children's hospital,selfless,explicit,incongruent,,,,,,,,,,0,32,32,27,,,right,3.9910791,,,,,,,,,4,27,2019_Oct_15_1003,trustSTIs,3.0.0b12,59.89171578
M067C,faces/M067C.jpg,4.9541331,Untrustworthy,Was trustworthy and woke up a woman passed out on the subway and made sure that she got home safely,trustworthy,explicit,incongruent,,,,,,,,,,0,33,33,29,,,right,1.8534149,,,,,,,,,4,27,2019_Oct_15_1003,trustSTIs,3.0.0b12,59.89171578
M017C,faces/M017C.jpg,4.724042335,Untrustworthy,Was selfish and could not remember the birthdays of their family members,selfish,explicit,congruent,,,,,,,,,,0,34,34,19,,,left,2.0540278,,,,,,,,,4,27,2019_Oct_15_1003,trustSTIs,3.0.0b12,59.89171578
M031C,faces/M031C.jpg,5.921622915,Trustworthy,Went out of their way to ignore some new coworkers for several weeks,respectful,mismatch,incongruent,,,,,,,,,,0,35,35,7,,,right,1.9538222,,,,,,,,,4,27,2019_Oct_15_1003,trustSTIs,3.0.0b12,59.89171578
,,,,,,,,,,,,,,,,,,,,,,,,,19,7.314,,,,,,,4,27,2019_Oct_15_1003,trustSTIs,3.0.0b12,59.89171578
,,,,,,,,,,,,,,,,,,,,,,,,,,,left,2.7386119,,,,,4,27,2019_Oct_15_1003,trustSTIs,3.0.0b12,59.89171578
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,4.1409465,,,4,27,2019_Oct_15_1003,trustSTIs,3.0.0b12,59.89171578
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,6.4455576,4,27,2019_Oct_15_1003,trustSTIs,3.0.0b12,59.89171578
