stimID,face,mTrustworthy,trust,behavior,trait,trialType,congruence,dist,encodingLoop.thisRepN,encodingLoop.thisTrialN,encodingLoop.thisN,encodingLoop.thisIndex,distLoop.thisRepN,distLoop.thisTrialN,distLoop.thisN,distLoop.thisIndex,recognitionLoop.thisRepN,recognitionLoop.thisTrialN,recognitionLoop.thisN,recognitionLoop.thisIndex,distAnswers.keys,distAnswers.rt,keyResp.keys,keyResp.rt,ageRate.response,ageRate.rt,eflResp.keys,eflResp.rt,genderResp.keys,genderResp.rt,ethResp.keys,ethResp.rt,condition,participant,date,expName,psychopyVersion,frameRate
M029C,faces/M029C.jpg,5.814516125,Trustworthy,Told a racist joke at a party,polite,mismatch,incongruent,,,,,,,,,,0,17,17,6,,,left,6.6124555,,,,,,,,,4,69,2019_Oct_17_0946,trustSTIs,3.0.0b12,59.88898954
M021C,faces/M021C.jpg,4.828377083,Untrustworthy,Cheated on their spouse while on a business trip,dishonest,implicit,congruent,,,,,,,,,,0,18,18,22,,,left,4.658880299,,,,,,,,,4,69,2019_Oct_17_0946,trustSTIs,3.0.0b12,59.88898954
M061C,faces/M061C.jpg,4.652721745,Untrustworthy,Was selfless and volunteered at children's hospital,selfless,explicit,incongruent,,,,,,,,,,0,19,19,27,,,left,2.7887438,,,,,,,,,4,69,2019_Oct_17_0946,trustSTIs,3.0.0b12,59.88898954
M077C,faces/M077C.jpg,6.415070475,Trustworthy,Gave up seat on the bus to a pregnant lady,callous,mismatch,congruent,,,,,,,,,,0,20,20,15,,,right,2.505115701,,,,,,,,,4,69,2019_Oct_17_0946,trustSTIs,3.0.0b12,59.88898954
M076C,faces/M076C.jpg,4.724042295,Untrustworthy,Paid for a taxi to take an intoxicated man to his residence,giving,implicit,incongruent,,,,,,,,,,0,21,21,32,,,left,6.178312501,,,,,,,,,4,69,2019_Oct_17_0946,trustSTIs,3.0.0b12,59.88898954
M033C,faces/M033C.jpg,4.943548355,Untrustworthy,Insulted a stranger by making a racial slur,honest,mismatch,congruent,,,,,,,,,,0,22,22,25,,,left,3.6904364,,,,,,,,,4,69,2019_Oct_17_0946,trustSTIs,3.0.0b12,59.88898954
M049C,faces/M049C.jpg,6.053175375,Trustworthy,Was supportive and took a friend out for a beer to celebrate his promotion,supportive,explicit,congruent,,,,,,,,,,0,23,23,9,,,left,2.0373834,,,,,,,,,4,69,2019_Oct_17_0946,trustSTIs,3.0.0b12,59.88898954
M093C,faces/M093C.jpg,6.071068575,Trustworthy,Visited a sick friend in the hospital,sexist,mismatch,congruent,,,,,,,,,,0,24,24,17,,,right,8.399070399,,,,,,,,,4,69,2019_Oct_17_0946,trustSTIs,3.0.0b12,59.88898954
M050C,faces/M050C.jpg,5.690020225,Trustworthy,Was hardworking and organized a group to renovate some run-down houses,hardworking,explicit,congruent,,,,,,,,,,0,25,25,10,,,left,3.3063717,,,,,,,,,4,69,2019_Oct_17_0946,trustSTIs,3.0.0b12,59.88898954
M072C,faces/M072C.jpg,4.8732359,Untrustworthy,Helped a lost child find his parents at a mall,kind,implicit,incongruent,,,,,,,,,,0,26,26,31,,,right,6.061469,,,,,,,,,4,69,2019_Oct_17_0946,trustSTIs,3.0.0b12,59.88898954
M042C,faces/M042C.jpg,5.596522235,Trustworthy,Heckled a woman speaking on human rights,dependable,mismatch,incongruent,,,,,,,,,,0,27,27,8,,,right,3.5234534,,,,,,,,,4,69,2019_Oct_17_0946,trustSTIs,3.0.0b12,59.88898954
M087C,faces/M087C.jpg,6.061491925,Trustworthy,Held the doors to the subway for an elderly woman with a walker,arrogant,mismatch,congruent,,,,,,,,,,0,28,28,16,,,right,3.823999299,,,,,,,,,4,69,2019_Oct_17_0946,trustSTIs,3.0.0b12,59.88898954
M004C,faces/M004C.jpg,6.470262,Trustworthy,Was greedy and stole money and jewelry from the relatives he was living with,greedy,explicit,incongruent,,,,,,,,,,0,29,29,0,,,right,2.3713341,,,,,,,,,4,69,2019_Oct_17_0946,trustSTIs,3.0.0b12,59.88898954
M058C,faces/M058C.jpg,6.1066028,Trustworthy,Paid a friend back the money they owed within only a few days,reliable,implicit,congruent,,,,,,,,,,0,30,30,12,,,left,3.172768099,,,,,,,,,4,69,2019_Oct_17_0946,trustSTIs,3.0.0b12,59.88898954
M066C,faces/M066C.jpg,4.707409208,Untrustworthy,Was caring and helped a man in a wheelchair cross a busy intersection,caring,explicit,incongruent,,,,,,,,,,0,31,31,28,,,right,4.508602599,,,,,,,,,4,69,2019_Oct_17_0946,trustSTIs,3.0.0b12,59.88898954
M013C,faces/M013C.jpg,6.035534283,Trustworthy,Was cruel and pushed a lost child out of their way and ignored her cries for help,cruel,explicit,incongruent,,,,,,,,,,0,32,32,2,,,left,4.3415855,,,,,,,,,4,69,2019_Oct_17_0946,trustSTIs,3.0.0b12,59.88898954
M071C,faces/M071C.jpg,5.923639075,Trustworthy,Got up early to drive a roommate to the airport,responsible,implicit,congruent,,,,,,,,,,0,33,33,14,,,right,2.121037001,,,,,,,,,4,69,2019_Oct_17_0946,trustSTIs,3.0.0b12,59.88898954
M019C,faces/M019C.jpg,3.257056473,Untrustworthy,Was mean and swore at a cab driver and ran away without paying,mean,explicit,congruent,,,,,,,,,,0,34,34,20,,,left,5.1264815,,,,,,,,,4,69,2019_Oct_17_0946,trustSTIs,3.0.0b12,59.88898954
M081C,faces/M081C.jpg,4.350806448,Untrustworthy,Provided food and clothing for flood victims,untrustworthy,mismatch,incongruent,,,,,,,,,,0,35,35,33,,,left,2.204524601,,,,,,,,,4,69,2019_Oct_17_0946,trustSTIs,3.0.0b12,59.88898954
,,,,,,,,,,,,,,,,,,,,,,,,,19,5.761,,,,,,,4,69,2019_Oct_17_0946,trustSTIs,3.0.0b12,59.88898954
,,,,,,,,,,,,,,,,,,,,,,,,,,,right,4.641978299,,,,,4,69,2019_Oct_17_0946,trustSTIs,3.0.0b12,59.88898954
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,4.475211799,,,4,69,2019_Oct_17_0946,trustSTIs,3.0.0b12,59.88898954
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,7.163442301,4,69,2019_Oct_17_0946,trustSTIs,3.0.0b12,59.88898954
