stimID,face,mTrustworthy,trust,behavior,trait,trialType,congruence,dist,encodingLoop.thisRepN,encodingLoop.thisTrialN,encodingLoop.thisN,encodingLoop.thisIndex,distLoop.thisRepN,distLoop.thisTrialN,distLoop.thisN,distLoop.thisIndex,recognitionLoop.thisRepN,recognitionLoop.thisTrialN,recognitionLoop.thisN,recognitionLoop.thisIndex,distAnswers.keys,distAnswers.rt,keyResp.keys,keyResp.rt,ageRate.response,ageRate.rt,eflResp.keys,eflResp.rt,genderResp.keys,genderResp.rt,ethResp.keys,ethResp.rt,condition,participant,date,expName,psychopyVersion,frameRate
M093C,faces/M093C.jpg,6.071068575,Trustworthy,Visited a sick friend in the hospital,sexist,mismatch,congruent,,0,0,0,17,,,,,,,,,,,,,,,,,,,,,4,39,2019_Oct_15_1247,trustSTIs,3.0.0b12,59.89480077
M042C,faces/M042C.jpg,5.596522235,Trustworthy,Heckled a woman speaking on human rights,dependable,mismatch,incongruent,,0,1,1,8,,,,,,,,,,,,,,,,,,,,,4,39,2019_Oct_15_1247,trustSTIs,3.0.0b12,59.89480077
M076C,faces/M076C.jpg,4.724042295,Untrustworthy,Paid for a taxi to take an intoxicated man to his residence,giving,implicit,incongruent,,0,2,2,32,,,,,,,,,,,,,,,,,,,,,4,39,2019_Oct_15_1247,trustSTIs,3.0.0b12,59.89480077
M017C,faces/M017C.jpg,4.724042335,Untrustworthy,Was selfish and could not remember the birthdays of their family members,selfish,explicit,congruent,,0,3,3,19,,,,,,,,,,,,,,,,,,,,,4,39,2019_Oct_15_1247,trustSTIs,3.0.0b12,59.89480077
M014C,faces/M014C.jpg,5.649445575,Trustworthy,Ridiculed people behind their backs,unfair,implicit,incongruent,,0,4,4,3,,,,,,,,,,,,,,,,,,,,,4,39,2019_Oct_15_1247,trustSTIs,3.0.0b12,59.89480077
M021C,faces/M021C.jpg,4.828377083,Untrustworthy,Cheated on their spouse while on a business trip,dishonest,implicit,congruent,,0,5,5,22,,,,,,,,,,,,,,,,,,,,,4,39,2019_Oct_15_1247,trustSTIs,3.0.0b12,59.89480077
M004C,faces/M004C.jpg,6.470262,Trustworthy,Was greedy and stole money and jewelry from the relatives he was living with,greedy,explicit,incongruent,,0,6,6,0,,,,,,,,,,,,,,,,,,,,,4,39,2019_Oct_15_1247,trustSTIs,3.0.0b12,59.89480077
M077C,faces/M077C.jpg,6.415070475,Trustworthy,Gave up seat on the bus to a pregnant lady,callous,mismatch,congruent,,0,7,7,15,,,,,,,,,,,,,,,,,,,,,4,39,2019_Oct_15_1247,trustSTIs,3.0.0b12,59.89480077
M062C,faces/M062C.jpg,5.597530268,Trustworthy,Tutored a struggling classmate for free,generous,implicit,congruent,,0,8,8,13,,,,,,,,,,,,,,,,,,,,,4,39,2019_Oct_15_1247,trustSTIs,3.0.0b12,59.89480077
M081C,faces/M081C.jpg,4.350806448,Untrustworthy,Provided food and clothing for flood victims,untrustworthy,mismatch,incongruent,,0,9,9,33,,,,,,,,,,,,,,,,,,,,,4,39,2019_Oct_15_1247,trustSTIs,3.0.0b12,59.89480077
