stimID,face,mDominance,dominance,behavior,trait,trialType,congruence,dist,encodingLoop.thisRepN,encodingLoop.thisTrialN,encodingLoop.thisN,encodingLoop.thisIndex,distLoop.thisRepN,distLoop.thisTrialN,distLoop.thisN,distLoop.thisIndex,recognitionLoop.thisRepN,recognitionLoop.thisTrialN,recognitionLoop.thisN,recognitionLoop.thisIndex,distAnswers.keys,distAnswers.rt,keyResp.keys,keyResp.rt,ageRate.response,ageRate.rt,eflResp.keys,eflResp.rt,genderResp.keys,genderResp.rt,ethResp.keys,ethResp.rt,condition,participant,date,expName,psychopyVersion,frameRate,
M023C,faces/M023C.jpg,5.23991936,Dominant,Could not lift a 50lb bag of cement,independent,mismatch,incongruent,,0,0,0,4,,,,,,,,,,,,,,,,,,,,,6,018,2019_Nov_14_0916,trustSTIs,3.0.0b12,59.88231923459223,
M090C,faces/M090C.jpg,4.571572515,Dominant,Was courageous and stood up for their beliefs even when it was unpopular,courageous,explicit,congruent,,0,1,1,16,,,,,,,,,,,,,,,,,,,,,6,018,2019_Nov_14_0916,trustSTIs,3.0.0b12,59.88231923459223,
M009C,faces/M009C.jpg,5.208669305,Dominant,Often "checked in" on their children's mental health,worrying,implicit,incongruent,,0,2,2,1,,,,,,,,,,,,,,,,,,,,,6,018,2019_Nov_14_0916,trustSTIs,3.0.0b12,59.88231923459223,
M042C,faces/M042C.jpg,3.357862932,Nondominant,Went skydiving without hesitation,fearless,implicit,incongruent,,0,3,3,27,,,,,,,,,,,,,,,,,,,,,6,018,2019_Nov_14_0916,trustSTIs,3.0.0b12,59.88231923459223,
M022C,faces/M022C.jpg,5.63911285,Dominant,Could not finish a simple work project in in time,assertive,mismatch,incongruent,,0,4,4,3,,,,,,,,,,,,,,,,,,,,,6,018,2019_Nov_14_0916,trustSTIs,3.0.0b12,59.88231923459223,
M031C,faces/M031C.jpg,2.62550405,Nondominant,Was gullible and sent money to a Nigerian scammer,gullible,explicit,congruent,,0,5,5,24,,,,,,,,,,,,,,,,,,,,,6,018,2019_Nov_14_0916,trustSTIs,3.0.0b12,59.88231923459223,
M047C,faces/M047C.jpg,3.392641182,Nondominant,Introduced himself to everyone at the party,outgoing,implicit,incongruent,,0,6,6,28,,,,,,,,,,,,,,,,,,,,,6,018,2019_Nov_14_0916,trustSTIs,3.0.0b12,59.88231923459223,
M038C,faces/M039C.jpg,5.087197565,Dominant,Was nervous and was afraid of being hit by a car when crossing a street,nervous,explicit,incongruent,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,6,018,2019_Nov_14_0916,trustSTIs,3.0.0b12,59.88231923459223,
M067C,faces/M067C.jpg,4.70614921,Dominant,Attended a rally to oppose a bigoted politician,purposeful,implicit,congruent,,0,8,8,11,,,,,,,,,,,,,,,,,,,,,6,018,2019_Nov_14_0916,trustSTIs,3.0.0b12,59.88231923459223,
M095C,faces/M095C.jpg,4.7610887,Dominant,Was competent and spoke five languages and could read three more,competent,explicit,congruent,,0,9,9,17,,,,,,,,,,,,,,,,,,,,,6,018,2019_Nov_14_0916,trustSTIs,3.0.0b12,59.88231923459223,
M057C,faces/M057C.jpg,3.348286281,Nondominant,Solved a Rubik's cube in four minutes,smart,implicit,incongruent,,0,10,10,29,,,,,,,,,,,,,,,,,,,,,6,018,2019_Nov_14_0916,trustSTIs,3.0.0b12,59.88231923459223,
M024C,faces/M024C.jpg,3.67187497,Nondominant,Dressed in the same style as all of their friends,proud,mismatch,congruent,,0,11,11,23,,,,,,,,,,,,,,,,,,,,,6,018,2019_Nov_14_0916,trustSTIs,3.0.0b12,59.88231923459223,
M010C,faces/M010C.jpg,3.430947582,Nondominant,Stood and listened to their boss berate them,submissive,implicit,congruent,,0,12,12,19,,,,,,,,,,,,,,,,,,,,,6,018,2019_Nov_14_0916,trustSTIs,3.0.0b12,59.88231923459223,
