stimID,face,mDominance,dominance,behavior,trait,trialType,congruence,dist,encodingLoop.thisRepN,encodingLoop.thisTrialN,encodingLoop.thisN,encodingLoop.thisIndex,distLoop.thisRepN,distLoop.thisTrialN,distLoop.thisN,distLoop.thisIndex,recognitionLoop.thisRepN,recognitionLoop.thisTrialN,recognitionLoop.thisN,recognitionLoop.thisIndex,distAnswers.keys,distAnswers.rt,keyResp.keys,keyResp.rt,ageRate.response,ageRate.rt,eflResp.keys,eflResp.rt,genderResp.keys,genderResp.rt,ethResp.keys,ethResp.rt,condition,participant,date,expName,psychopyVersion,frameRate,
M022C,faces/M022C.jpg,5.63911285,Dominant,Was incompetent and could not finish a simple work project in in time,incompetent,explicit,incongruent,,0,0,0,3,,,,,,,,,,,,,,,,,,,,,5,083,2019_Nov_26_0935,trustSTIs,3.0.0b12,59.89885476283129,
M095C,faces/M095C.jpg,4.7610887,Dominant,Spoke five languages and could read three more,competent,implicit,congruent,,0,1,1,17,,,,,,,,,,,,,,,,,,,,,5,083,2019_Nov_26_0935,trustSTIs,3.0.0b12,59.89885476283129,
M054C,faces/M054C.jpg,5.90524195,Dominant,Convinced their group to follow their lead,lazy,mismatch,congruent,,0,2,2,9,,,,,,,,,,,,,,,,,,,,,5,083,2019_Nov_26_0935,trustSTIs,3.0.0b12,59.89885476283129,
M036C,faces/M036C.jpg,2.442540253,Nondominant,Did not want to speak up about their own opinions,soft-spoken,implicit,congruent,,0,3,3,26,,,,,,,,,,,,,,,,,,,,,5,083,2019_Nov_26_0935,trustSTIs,3.0.0b12,59.89885476283129,
M066C,faces/M066C.jpg,3.618447645,Nondominant,Was assertive and took over their work team when they needed a leader,assertive,explicit,incongruent,,0,4,4,30,,,,,,,,,,,,,,,,,,,,,5,083,2019_Nov_26_0935,trustSTIs,3.0.0b12,59.89885476283129,
M067C,faces/M067C.jpg,4.70614921,Dominant,Attended a rally to oppose a bigoted politician,absent-minded,mismatch,congruent,,0,5,5,11,,,,,,,,,,,,,,,,,,,,,5,083,2019_Nov_26_0935,trustSTIs,3.0.0b12,59.89885476283129,
M089C,faces/M089C.jpg,2.621975722,Nondominant,Was sure of all of their answers on the exam,confident,implicit,incongruent,,0,6,6,34,,,,,,,,,,,,,,,,,,,,,5,083,2019_Nov_26_0935,trustSTIs,3.0.0b12,59.89885476283129,
M038C,faces/M039C.jpg,5.087197565,Dominant,Afraid of being hit by a car when crossing a street,nervous,implicit,incongruent,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,5,083,2019_Nov_26_0935,trustSTIs,3.0.0b12,59.89885476283129,
M078C,faces/M078C.jpg,3.31552405,Nondominant,Ordered food for everyone at the dinner table,decisive,implicit,incongruent,,0,8,8,33,,,,,,,,,,,,,,,,,,,,,5,083,2019_Nov_26_0935,trustSTIs,3.0.0b12,59.89885476283129,
M010C,faces/M010C.jpg,3.430947582,Nondominant,Stood and listened to their boss berate them,dominant,mismatch,congruent,,0,9,9,19,,,,,,,,,,,,,,,,,,,,,5,083,2019_Nov_26_0935,trustSTIs,3.0.0b12,59.89885476283129,
M072C,faces/M072C.jpg,5.269657165,Dominant,Was determined and pedaled harder to ensure they won the race,determined,explicit,congruent,,0,10,10,13,,,,,,,,,,,,,,,,,,,,,5,083,2019_Nov_26_0935,trustSTIs,3.0.0b12,59.89885476283129,
M024C,faces/M024C.jpg,3.67187497,Nondominant,Was conformist and dressed in the same style as all of their friends,conformist,explicit,congruent,,0,11,11,23,,,,,,,,,,,,,,,,,,,,,5,083,2019_Nov_26_0935,trustSTIs,3.0.0b12,59.89885476283129,
M070C,faces/M070C.jpg,3.235887104,Nondominant,Was independent and declined to ask for help when solving a difficult problem,independent,explicit,incongruent,,0,12,12,31,,,,,,,,,,,,,,,,,,,,,5,083,2019_Nov_26_0935,trustSTIs,3.0.0b12,59.89885476283129,
M002C,faces/M002C.jpg,5.85635085,Dominant,Could not handle criticism without crying,fearless,mismatch,incongruent,,0,13,13,0,,,,,,,,,,,,,,,,,,,,,5,083,2019_Nov_26_0935,trustSTIs,3.0.0b12,59.89885476283129,
