stimID,face,mDominance,dominance,behavior,trait,trialType,congruence,dist,encodingLoop.thisRepN,encodingLoop.thisTrialN,encodingLoop.thisN,encodingLoop.thisIndex,distLoop.thisRepN,distLoop.thisTrialN,distLoop.thisN,distLoop.thisIndex,recognitionLoop.thisRepN,recognitionLoop.thisTrialN,recognitionLoop.thisN,recognitionLoop.thisIndex,distAnswers.keys,distAnswers.rt,keyResp.keys,keyResp.rt,ageRate.response,ageRate.rt,eflResp.keys,eflResp.rt,genderResp.keys,genderResp.rt,ethResp.keys,ethResp.rt,condition,participant,date,expName,psychopyVersion,frameRate,
M022C,faces/M022C.jpg,5.63911285,Dominant,Could not finish a simple work project in in time,incompetent,implicit,incongruent,,0,0,0,3,,,,,,,,,,,,,,,,,,,,,4,022,2019_Nov_14_1143,trustSTIs,3.0.0b12,59.87116922680547,
M073C,faces/M073C.jpg,3.661794355,Nondominant,Completed four work projects in a single week,productive,implicit,incongruent,,0,1,1,32,,,,,,,,,,,,,,,,,,,,,4,022,2019_Nov_14_1143,trustSTIs,3.0.0b12,59.87116922680547,
M074C,faces/M074C.jpg,4.90020156,Dominant,Believed that they were the most intelligent in their class,proud,implicit,congruent,,0,2,2,14,,,,,,,,,,,,,,,,,,,,,4,022,2019_Nov_14_1143,trustSTIs,3.0.0b12,59.87116922680547,
M009C,faces/M009C.jpg,5.208669305,Dominant,Was worrying and often "checked in" on their children's mental health,worrying,explicit,incongruent,,0,3,3,1,,,,,,,,,,,,,,,,,,,,,4,022,2019_Nov_14_1143,trustSTIs,3.0.0b12,59.87116922680547,
M024C,faces/M024C.jpg,3.67187497,Nondominant,Dressed in the same style as all of their friends,conformist,implicit,congruent,,0,4,4,23,,,,,,,,,,,,,,,,,,,,,4,022,2019_Nov_14_1143,trustSTIs,3.0.0b12,59.87116922680547,
M014C,faces/M014C.jpg,3.179939585,Nondominant,Was absent-minded and forgot their spouse's birthday,absent-minded,explicit,congruent,,0,5,5,20,,,,,,,,,,,,,,,,,,,,,4,022,2019_Nov_14_1143,trustSTIs,3.0.0b12,59.87116922680547,
M030C,faces/M030C.jpg,4.779233991,Dominant,Could not win an argument with a coworker,decisive,mismatch,incongruent,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,4,022,2019_Nov_14_1143,trustSTIs,3.0.0b12,59.87116922680547,
M047C,faces/M047C.jpg,3.392641182,Nondominant,Was outgoing and introduced himself to everyone at the party,outgoing,explicit,incongruent,,0,7,7,28,,,,,,,,,,,,,,,,,,,,,4,022,2019_Nov_14_1143,trustSTIs,3.0.0b12,59.87116922680547,
M089C,faces/M089C.jpg,2.621975722,Nondominant,Was sure of all of their answers on the exam,nervous,mismatch,incongruent,,0,8,8,34,,,,,,,,,,,,,,,,,,,,,4,022,2019_Nov_14_1143,trustSTIs,3.0.0b12,59.87116922680547,
M038C,faces/M039C.jpg,5.087197565,Dominant,Afraid of being hit by a car when crossing a street,confident,mismatch,incongruent,,0,9,9,7,,,,,,,,,,,,,,,,,,,,,4,022,2019_Nov_14_1143,trustSTIs,3.0.0b12,59.87116922680547,
M023C,faces/M023C.jpg,5.23991936,Dominant,Could not lift a 50lb bag of cement,weak,implicit,incongruent,,0,10,10,4,,,,,,,,,,,,,,,,,,,,,4,022,2019_Nov_14_1143,trustSTIs,3.0.0b12,59.87116922680547,
M072C,faces/M072C.jpg,5.269657165,Dominant,Pedaled harder to ensure they won the race,determined,implicit,congruent,,0,11,11,13,,,,,,,,,,,,,,,,,,,,,4,022,2019_Nov_14_1143,trustSTIs,3.0.0b12,59.87116922680547,
M034C,faces/M034C.jpg,3.175403159,Nondominant,Believed they could build a flying car,courageous,mismatch,congruent,,0,12,12,25,,,,,,,,,,,,,,,,,,,,,4,022,2019_Nov_14_1143,trustSTIs,3.0.0b12,59.87116922680547,
