stimID,face,mDominance,dominance,behavior,trait,trialType,congruence,dist,encodingLoop.thisRepN,encodingLoop.thisTrialN,encodingLoop.thisN,encodingLoop.thisIndex,distLoop.thisRepN,distLoop.thisTrialN,distLoop.thisN,distLoop.thisIndex,recognitionLoop.thisRepN,recognitionLoop.thisTrialN,recognitionLoop.thisN,recognitionLoop.thisIndex,distAnswers.keys,distAnswers.rt,keyResp.keys,keyResp.rt,ageRate.response,ageRate.rt,eflResp.keys,eflResp.rt,genderResp.keys,genderResp.rt,ethResp.keys,ethResp.rt,condition,participant,date,expName,psychopyVersion,frameRate,
M057C,faces/M057C.jpg,3.348286281,Nondominant,Solved a Rubik's cube in four minutes,smart,implicit,incongruent,,0,0,0,29,,,,,,,,,,,,,,,,,,,,,6,024,2019_Nov_14_1214,trustSTIs,3.0.0b12,59.88949193255768,
M042C,faces/M042C.jpg,3.357862932,Nondominant,Went skydiving without hesitation,fearless,implicit,incongruent,,0,1,1,27,,,,,,,,,,,,,,,,,,,,,6,024,2019_Nov_14_1214,trustSTIs,3.0.0b12,59.88949193255768,
M062C,faces/M062C.jpg,4.50907254,Dominant,Proclaimed himself their group's leader,dominant,implicit,congruent,,0,2,2,10,,,,,,,,,,,,,,,,,,,,,6,024,2019_Nov_14_1214,trustSTIs,3.0.0b12,59.88949193255768,
M089C,faces/M089C.jpg,2.621975722,Nondominant,Was confident and was sure of all of their answers on the exam,confident,explicit,incongruent,,0,3,3,34,,,,,,,,,,,,,,,,,,,,,6,024,2019_Nov_14_1214,trustSTIs,3.0.0b12,59.88949193255768,
M034C,faces/M034C.jpg,3.175403159,Nondominant,Was foolish and believed they could build a flying car,foolish,explicit,congruent,,0,4,4,25,,,,,,,,,,,,,,,,,,,,,6,024,2019_Nov_14_1214,trustSTIs,3.0.0b12,59.88949193255768,
M088C,faces/M088C.jpg,4.727318497,Dominant,Was persuasive and won a debate in record time,persuasive,explicit,congruent,,0,5,5,15,,,,,,,,,,,,,,,,,,,,,6,024,2019_Nov_14_1214,trustSTIs,3.0.0b12,59.88949193255768,
M024C,faces/M024C.jpg,3.67187497,Nondominant,Dressed in the same style as all of their friends,proud,mismatch,congruent,,0,6,6,23,,,,,,,,,,,,,,,,,,,,,6,024,2019_Nov_14_1214,trustSTIs,3.0.0b12,59.88949193255768,
M066C,faces/M066C.jpg,3.618447645,Nondominant,Took over their work team when they needed a leader,incompetent,mismatch,incongruent,,0,7,7,30,,,,,,,,,,,,,,,,,,,,,6,024,2019_Nov_14_1214,trustSTIs,3.0.0b12,59.88949193255768,
M092C,faces/M092C.jpg,3.25806462,Nondominant,Was talented and scored seven touchdowns in a single game,talented,explicit,incongruent,,0,8,8,35,,,,,,,,,,,,,,,,,,,,,6,024,2019_Nov_14_1214,trustSTIs,3.0.0b12,59.88949193255768,
M010C,faces/M010C.jpg,3.430947582,Nondominant,Stood and listened to their boss berate them,submissive,implicit,congruent,,0,9,9,19,,,,,,,,,,,,,,,,,,,,,6,024,2019_Nov_14_1214,trustSTIs,3.0.0b12,59.88949193255768,
M027C,faces/M027C.jpg,5.03477819,Dominant,Preferred not to speak up during a class discussion,productive,mismatch,incongruent,,0,10,10,5,,,,,,,,,,,,,,,,,,,,,6,024,2019_Nov_14_1214,trustSTIs,3.0.0b12,59.88949193255768,
M050C,faces/M050C.jpg,4.80090731,Dominant,Was lonely and could not remember the last time they hung out with a friend,lonely,explicit,incongruent,,0,11,11,8,,,,,,,,,,,,,,,,,,,,,6,024,2019_Nov_14_1214,trustSTIs,3.0.0b12,59.88949193255768,
M069C,faces/M069C.jpg,4.9460686,Dominant,Gave a speech in support of a controversial topic,passive,mismatch,congruent,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,6,024,2019_Nov_14_1214,trustSTIs,3.0.0b12,59.88949193255768,
M002C,faces/M002C.jpg,5.85635085,Dominant,Could not handle criticism without crying,oversensitive,implicit,incongruent,,0,13,13,0,,,,,,,,,,,,,,,,,,,,,6,024,2019_Nov_14_1214,trustSTIs,3.0.0b12,59.88949193255768,
M016C,faces/M016C.jpg,2.91229845,Nondominant,Decided to avoid an argument out of a fear of losing,bold,mismatch,congruent,,0,14,14,21,,,,,,,,,,,,,,,,,,,,,6,024,2019_Nov_14_1214,trustSTIs,3.0.0b12,59.88949193255768,
M022C,faces/M022C.jpg,5.63911285,Dominant,Could not finish a simple work project in in time,assertive,mismatch,incongruent,,0,15,15,3,,,,,,,,,,,,,,,,,,,,,6,024,2019_Nov_14_1214,trustSTIs,3.0.0b12,59.88949193255768,
M030C,faces/M030C.jpg,4.779233991,Dominant,Was unconvincing and could not win an argument with a coworker,unconvincing,explicit,incongruent,,0,16,16,6,,,,,,,,,,,,,,,,,,,,,6,024,2019_Nov_14_1214,trustSTIs,3.0.0b12,59.88949193255768,
M047C,faces/M047C.jpg,3.392641182,Nondominant,Introduced himself to everyone at the party,outgoing,implicit,incongruent,,0,17,17,28,,,,,,,,,,,,,,,,,,,,,6,024,2019_Nov_14_1214,trustSTIs,3.0.0b12,59.88949193255768,
M078C,faces/M078C.jpg,3.31552405,Nondominant,Was decisive and ordered food for everyone at the dinner table,decisive,explicit,incongruent,,0,18,18,33,,,,,,,,,,,,,,,,,,,,,6,024,2019_Nov_14_1214,trustSTIs,3.0.0b12,59.88949193255768,
