stimID,face,mDominance,dominance,behavior,trait,trialType,congruence,dist,encodingLoop.thisRepN,encodingLoop.thisTrialN,encodingLoop.thisN,encodingLoop.thisIndex,distLoop.thisRepN,distLoop.thisTrialN,distLoop.thisN,distLoop.thisIndex,recognitionLoop.thisRepN,recognitionLoop.thisTrialN,recognitionLoop.thisN,recognitionLoop.thisIndex,distAnswers.keys,distAnswers.rt,keyResp.keys,keyResp.rt,ageRate.response,ageRate.rt,eflResp.keys,eflResp.rt,genderResp.keys,genderResp.rt,ethResp.keys,ethResp.rt,condition,participant,date,expName,psychopyVersion,frameRate,
M014C,faces/M014C.jpg,3.179939585,Nondominant,Attended a rally to oppose a bigoted politician,absent-minded,mismatch,incongruent,,0,0,0,20,,,,,,,,,,,,,,,,,,,,,2,020,2019_Nov_14_1009,trustSTIs,3.0.0b12,59.88070565606013,
M089C,faces/M089C.jpg,2.621975722,Nondominant,Afraid of being hit by a car when crossing a street,nervous,implicit,congruent,,0,1,1,34,,,,,,,,,,,,,,,,,,,,,2,020,2019_Nov_14_1009,trustSTIs,3.0.0b12,59.88070565606013,
M069C,faces/M069C.jpg,4.9460686,Dominant,Was passive and decided to avoid an argument out of a fear of losing,passive,explicit,incongruent,,0,2,2,12,,,,,,,,,,,,,,,,,,,,,2,020,2019_Nov_14_1009,trustSTIs,3.0.0b12,59.88070565606013,
M031C,faces/M031C.jpg,2.62550405,Nondominant,Won a debate in record time,persuasive,implicit,incongruent,,0,3,3,24,,,,,,,,,,,,,,,,,,,,,2,020,2019_Nov_14_1009,trustSTIs,3.0.0b12,59.88070565606013,
M072C,faces/M072C.jpg,5.269657165,Dominant,Was unsociable and declined to attend a friend's holiday party,unsociable,explicit,incongruent,,0,4,4,13,,,,,,,,,,,,,,,,,,,,,2,020,2019_Nov_14_1009,trustSTIs,3.0.0b12,59.88070565606013,
M016C,faces/M016C.jpg,2.91229845,Nondominant,Was bold and gave a speech in support of a controversial topic,bold,explicit,incongruent,,0,5,5,21,,,,,,,,,,,,,,,,,,,,,2,020,2019_Nov_14_1009,trustSTIs,3.0.0b12,59.88070565606013,
M070C,faces/M070C.jpg,3.235887104,Nondominant,Was weak and could not lift a 50lb bag of cement,weak,explicit,congruent,,0,6,6,31,,,,,,,,,,,,,,,,,,,,,2,020,2019_Nov_14_1009,trustSTIs,3.0.0b12,59.88070565606013,
M038C,faces/M039C.jpg,5.087197565,Dominant,Was sure of all of their answers on the exam,confident,implicit,congruent,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,2,020,2019_Nov_14_1009,trustSTIs,3.0.0b12,59.88070565606013,
M010C,faces/M010C.jpg,3.430947582,Nondominant,Proclaimed himself their group's leader,submissive,mismatch,incongruent,,0,8,8,19,,,,,,,,,,,,,,,,,,,,,2,020,2019_Nov_14_1009,trustSTIs,3.0.0b12,59.88070565606013,
M090C,faces/M090C.jpg,4.571572515,Dominant,Believed they could build a flying car,foolish,implicit,incongruent,,0,9,9,16,,,,,,,,,,,,,,,,,,,,,2,020,2019_Nov_14_1009,trustSTIs,3.0.0b12,59.88070565606013,
M001C,faces/M001C.jpg,3.061491945,Nondominant,Convinced their group to follow their lead,lazy,mismatch,incongruent,,0,10,10,18,,,,,,,,,,,,,,,,,,,,,2,020,2019_Nov_14_1009,trustSTIs,3.0.0b12,59.88070565606013,
M009C,faces/M009C.jpg,5.208669305,Dominant,Introduced himself to everyone at the party,worrying,mismatch,congruent,,0,11,11,1,,,,,,,,,,,,,,,,,,,,,2,020,2019_Nov_14_1009,trustSTIs,3.0.0b12,59.88070565606013,
M021C,faces/M021C.jpg,3.62298385,Nondominant,Was determined and pedaled harder to ensure they won the race,determined,explicit,incongruent,,0,12,12,22,,,,,,,,,,,,,,,,,,,,,2,020,2019_Nov_14_1009,trustSTIs,3.0.0b12,59.88070565606013,
M095C,faces/M095C.jpg,4.7610887,Dominant,Did not want to speak up about their own opinions,soft-spoken,implicit,incongruent,,0,13,13,17,,,,,,,,,,,,,,,,,,,,,2,020,2019_Nov_14_1009,trustSTIs,3.0.0b12,59.88070565606013,
M042C,faces/M042C.jpg,3.357862932,Nondominant,Could not handle criticism without crying,fearless,mismatch,congruent,,0,14,14,27,,,,,,,,,,,,,,,,,,,,,2,020,2019_Nov_14_1009,trustSTIs,3.0.0b12,59.88070565606013,
M057C,faces/M057C.jpg,3.348286281,Nondominant,Worried that their friends talked behind their back,smart,mismatch,congruent,,0,15,15,29,,,,,,,,,,,,,,,,,,,,,2,020,2019_Nov_14_1009,trustSTIs,3.0.0b12,59.88070565606013,
