stimID,face,mDominance,dominance,behavior,trait,trialType,congruence,dist,encodingLoop.thisRepN,encodingLoop.thisTrialN,encodingLoop.thisN,encodingLoop.thisIndex,distLoop.thisRepN,distLoop.thisTrialN,distLoop.thisN,distLoop.thisIndex,recognitionLoop.thisRepN,recognitionLoop.thisTrialN,recognitionLoop.thisN,recognitionLoop.thisIndex,distAnswers.keys,distAnswers.rt,keyResp.keys,keyResp.rt,ageRate.response,ageRate.rt,eflResp.keys,eflResp.rt,genderResp.keys,genderResp.rt,ethResp.keys,ethResp.rt,condition,participant,date,expName,psychopyVersion,frameRate,
M072C,faces/M072C.jpg,5.269657165,Dominant,Declined to attend a friend's holiday party,unsociable,implicit,incongruent,,0,0,0,13,,,,,,,,,,,,,,,,,,,,,1,007,2019_Nov_13_1201,trustSTIs,3.0.0b12,59.88497293258785,
M010C,faces/M010C.jpg,3.430947582,Nondominant,Was dominant and proclaimed himself their group's leader,dominant,explicit,incongruent,,0,1,1,19,,,,,,,,,,,,,,,,,,,,,1,007,2019_Nov_13_1201,trustSTIs,3.0.0b12,59.88497293258785,
M088C,faces/M088C.jpg,4.727318497,Dominant,Sent money to a Nigerian scammer,persuasive,mismatch,incongruent,,0,2,2,15,,,,,,,,,,,,,,,,,,,,,1,007,2019_Nov_13_1201,trustSTIs,3.0.0b12,59.88497293258785,
M067C,faces/M067C.jpg,4.70614921,Dominant,Was absent-minded and forgot their spouse's birthday,absent-minded,explicit,incongruent,,0,3,3,11,,,,,,,,,,,,,,,,,,,,,1,007,2019_Nov_13_1201,trustSTIs,3.0.0b12,59.88497293258785,
M074C,faces/M074C.jpg,4.90020156,Dominant,Dressed in the same style as all of their friends,conformist,implicit,incongruent,,0,4,4,14,,,,,,,,,,,,,,,,,,,,,1,007,2019_Nov_13_1201,trustSTIs,3.0.0b12,59.88497293258785,
M047C,faces/M047C.jpg,3.392641182,Nondominant,Was worrying and often "checked in" on their children's mental health,worrying,explicit,congruent,,0,5,5,28,,,,,,,,,,,,,,,,,,,,,1,007,2019_Nov_13_1201,trustSTIs,3.0.0b12,59.88497293258785,
M090C,faces/M090C.jpg,4.571572515,Dominant,Believed they could build a flying car,courageous,mismatch,incongruent,,0,6,6,16,,,,,,,,,,,,,,,,,,,,,1,007,2019_Nov_13_1201,trustSTIs,3.0.0b12,59.88497293258785,
M036C,faces/M036C.jpg,2.442540253,Nondominant,Spoke five languages and could read three more,soft-spoken,mismatch,incongruent,,0,7,7,26,,,,,,,,,,,,,,,,,,,,,1,007,2019_Nov_13_1201,trustSTIs,3.0.0b12,59.88497293258785,
M021C,faces/M021C.jpg,3.62298385,Nondominant,Pedaled harder to ensure they won the race,determined,implicit,incongruent,,0,8,8,22,,,,,,,,,,,,,,,,,,,,,1,007,2019_Nov_13_1201,trustSTIs,3.0.0b12,59.88497293258785,
M050C,faces/M050C.jpg,4.80090731,Dominant,Scored seven touchdowns in a single game,lonely,mismatch,congruent,,0,9,9,8,,,,,,,,,,,,,,,,,,,,,1,007,2019_Nov_13_1201,trustSTIs,3.0.0b12,59.88497293258785,
M022C,faces/M022C.jpg,5.63911285,Dominant,Took over their work team when they needed a leader,assertive,implicit,congruent,,0,10,10,3,,,,,,,,,,,,,,,,,,,,,1,007,2019_Nov_13_1201,trustSTIs,3.0.0b12,59.88497293258785,
M014C,faces/M014C.jpg,3.179939585,Nondominant,Was purposeful and attended a rally to oppose a bigoted politician,purposeful,explicit,incongruent,,0,11,11,20,,,,,,,,,,,,,,,,,,,,,1,007,2019_Nov_13_1201,trustSTIs,3.0.0b12,59.88497293258785,
M034C,faces/M034C.jpg,3.175403159,Nondominant,Stood up for their beliefs even when it was unpopular,foolish,mismatch,incongruent,,0,12,12,25,,,,,,,,,,,,,,,,,,,,,1,007,2019_Nov_13_1201,trustSTIs,3.0.0b12,59.88497293258785,
M070C,faces/M070C.jpg,3.235887104,Nondominant,Could not lift a 50lb bag of cement,weak,implicit,congruent,,0,13,13,31,,,,,,,,,,,,,,,,,,,,,1,007,2019_Nov_13_1201,trustSTIs,3.0.0b12,59.88497293258785,
M054C,faces/M054C.jpg,5.90524195,Dominant,Was lazy and decided not to complete an assignment,lazy,explicit,incongruent,,0,14,14,9,,,,,,,,,,,,,,,,,,,,,1,007,2019_Nov_13_1201,trustSTIs,3.0.0b12,59.88497293258785,
M078C,faces/M078C.jpg,3.31552405,Nondominant,Could not win an argument with a coworker,decisive,mismatch,congruent,,0,15,15,33,,,,,,,,,,,,,,,,,,,,,1,007,2019_Nov_13_1201,trustSTIs,3.0.0b12,59.88497293258785,
M062C,faces/M062C.jpg,4.50907254,Dominant,Was submissive and stood and listened to their boss berate them,submissive,explicit,incongruent,,0,16,16,10,,,,,,,,,,,,,,,,,,,,,1,007,2019_Nov_13_1201,trustSTIs,3.0.0b12,59.88497293258785,
M001C,faces/M001C.jpg,3.061491945,Nondominant,Was influential and convinced their group to follow their lead,influential,explicit,incongruent,,0,17,17,18,,,,,,,,,,,,,,,,,,,,,1,007,2019_Nov_13_1201,trustSTIs,3.0.0b12,59.88497293258785,
M031C,faces/M031C.jpg,2.62550405,Nondominant,Won a debate in record time,gullible,mismatch,incongruent,,0,18,18,24,,,,,,,,,,,,,,,,,,,,,1,007,2019_Nov_13_1201,trustSTIs,3.0.0b12,59.88497293258785,
M092C,faces/M092C.jpg,3.25806462,Nondominant,Could not remember the last time they hung out with a friend,talented,mismatch,congruent,,0,19,19,35,,,,,,,,,,,,,,,,,,,,,1,007,2019_Nov_13_1201,trustSTIs,3.0.0b12,59.88497293258785,
M016C,faces/M016C.jpg,2.91229845,Nondominant,Gave a speech in support of a controversial topic,bold,implicit,incongruent,,0,20,20,21,,,,,,,,,,,,,,,,,,,,,1,007,2019_Nov_13_1201,trustSTIs,3.0.0b12,59.88497293258785,
M024C,faces/M024C.jpg,3.67187497,Nondominant,Believed that they were the most intelligent in their class,proud,implicit,incongruent,,0,21,21,23,,,,,,,,,,,,,,,,,,,,,1,007,2019_Nov_13_1201,trustSTIs,3.0.0b12,59.88497293258785,
M073C,faces/M073C.jpg,3.661794355,Nondominant,Preferred not to speak up during a class discussion,quiet,implicit,congruent,,0,22,22,32,,,,,,,,,,,,,,,,,,,,,1,007,2019_Nov_13_1201,trustSTIs,3.0.0b12,59.88497293258785,
M069C,faces/M069C.jpg,4.9460686,Dominant,Decided to avoid an argument out of a fear of losing,passive,implicit,incongruent,,0,23,23,12,,,,,,,,,,,,,,,,,,,,,1,007,2019_Nov_13_1201,trustSTIs,3.0.0b12,59.88497293258785,
M023C,faces/M023C.jpg,5.23991936,Dominant,Declined to ask for help when solving a difficult problem,independent,implicit,congruent,,0,24,24,4,,,,,,,,,,,,,,,,,,,,,1,007,2019_Nov_13_1201,trustSTIs,3.0.0b12,59.88497293258785,
M066C,faces/M066C.jpg,3.618447645,Nondominant,Could not finish a simple work project in in time,incompetent,implicit,congruent,,0,25,25,30,,,,,,,,,,,,,,,,,,,,,1,007,2019_Nov_13_1201,trustSTIs,3.0.0b12,59.88497293258785,
M002C,faces/M002C.jpg,5.85635085,Dominant,Was fearless and went skydiving without hesitation,fearless,explicit,congruent,,0,26,26,0,,,,,,,,,,,,,,,,,,,,,1,007,2019_Nov_13_1201,trustSTIs,3.0.0b12,59.88497293258785,
M057C,faces/M057C.jpg,3.348286281,Nondominant,Was worried that their friends talked behind their back,anxious,explicit,congruent,,0,27,27,29,,,,,,,,,,,,,,,,,,,,,1,007,2019_Nov_13_1201,trustSTIs,3.0.0b12,59.88497293258785,
M017C,faces/M017C.jpg,4.551915335,Dominant,Was smart and solved a Rubik's cube in four minutes,smart,explicit,congruent,,0,28,28,2,,,,,,,,,,,,,,,,,,,,,1,007,2019_Nov_13_1201,trustSTIs,3.0.0b12,59.88497293258785,
M089C,faces/M089C.jpg,2.621975722,Nondominant,Afraid of being hit by a car when crossing a street,confident,mismatch,congruent,,0,29,29,34,,,,,,,,,,,,,,,,,,,,,1,007,2019_Nov_13_1201,trustSTIs,3.0.0b12,59.88497293258785,
M042C,faces/M042C.jpg,3.357862932,Nondominant,Was oversensitive and could not handle criticism without crying,oversensitive,explicit,congruent,,0,30,30,27,,,,,,,,,,,,,,,,,,,,,1,007,2019_Nov_13_1201,trustSTIs,3.0.0b12,59.88497293258785,
M030C,faces/M030C.jpg,4.779233991,Dominant,Ordered food for everyone at the dinner table,unconvincing,mismatch,congruent,,0,31,31,6,,,,,,,,,,,,,,,,,,,,,1,007,2019_Nov_13_1201,trustSTIs,3.0.0b12,59.88497293258785,
M009C,faces/M009C.jpg,5.208669305,Dominant,Was outgoing and introduced himself to everyone at the party,outgoing,explicit,congruent,,0,32,32,1,,,,,,,,,,,,,,,,,,,,,1,007,2019_Nov_13_1201,trustSTIs,3.0.0b12,59.88497293258785,
M095C,faces/M095C.jpg,4.7610887,Dominant,Did not want to speak up about their own opinions,competent,mismatch,incongruent,,0,33,33,17,,,,,,,,,,,,,,,,,,,,,1,007,2019_Nov_13_1201,trustSTIs,3.0.0b12,59.88497293258785,
M038C,faces/M039C.jpg,5.087197565,Dominant,Was sure of all of their answers on the exam,nervous,mismatch,congruent,,0,34,34,7,,,,,,,,,,,,,,,,,,,,,1,007,2019_Nov_13_1201,trustSTIs,3.0.0b12,59.88497293258785,
M027C,faces/M027C.jpg,5.03477819,Dominant,Completed four work projects in a single week,productive,implicit,congruent,,0,35,35,5,,,,,,,,,,,,,,,,,,,,,1,007,2019_Nov_13_1201,trustSTIs,3.0.0b12,59.88497293258785,
,,,,,,,,169 ÷ 13 = ?,,,,,0,0,0,8,,,,,['space'],[31.97632470005192],,,,,,,,,,,1,007,2019_Nov_13_1201,trustSTIs,3.0.0b12,59.88497293258785,
,,,,,,,,√49 x 7 = ?,,,,,0,1,1,6,,,,,['space'],[12.400947500020266],,,,,,,,,,,1,007,2019_Nov_13_1201,trustSTIs,3.0.0b12,59.88497293258785,
,,,,,,,,54 ÷ 9 = ?,,,,,0,2,2,4,,,,,['space'],[12.957348299911246],,,,,,,,,,,1,007,2019_Nov_13_1201,trustSTIs,3.0.0b12,59.88497293258785,
,,,,,,,,(5 x 4) - 12 = ?,,,,,0,3,3,9,,,,,['space'],[11.87250140006654],,,,,,,,,,,1,007,2019_Nov_13_1201,trustSTIs,3.0.0b12,59.88497293258785,
,,,,,,,,√100 = ?,,,,,0,4,4,3,,,,,['space'],[12.489853400038555],,,,,,,,,,,1,007,2019_Nov_13_1201,trustSTIs,3.0.0b12,59.88497293258785,
,,,,,,,,(24 ÷ 3) x 5 = ?,,,,,0,5,5,5,,,,,['space'],[12.490080600138754],,,,,,,,,,,1,007,2019_Nov_13_1201,trustSTIs,3.0.0b12,59.88497293258785,
,,,,,,,,6 * 9 = ?,,,,,0,6,6,2,,,,,['space'],[11.555050099967048],,,,,,,,,,,1,007,2019_Nov_13_1201,trustSTIs,3.0.0b12,59.88497293258785,
,,,,,,,,7³ = ?,,,,,0,7,7,7,,,,,['space'],[43.83167989994399],,,,,,,,,,,1,007,2019_Nov_13_1201,trustSTIs,3.0.0b12,59.88497293258785,
,,,,,,,,(5 + 7) ÷ 4 = ?,,,,,0,8,8,1,,,,,['space'],[11.003768800059333],,,,,,,,,,,1,007,2019_Nov_13_1201,trustSTIs,3.0.0b12,59.88497293258785,
,,,,,,,,3² = ?,,,,,0,9,9,0,,,,,['space'],[10.686956899939105],,,,,,,,,,,1,007,2019_Nov_13_1201,trustSTIs,3.0.0b12,59.88497293258785,
M021C,faces/M021C.jpg,3.62298385,Nondominant,Pedaled harder to ensure they won the race,determined,implicit,incongruent,,,,,,,,,,0,0,0,22,,,left,5.093087899964303,,,,,,,,,1,007,2019_Nov_13_1201,trustSTIs,3.0.0b12,59.88497293258785,
M050C,faces/M050C.jpg,4.80090731,Dominant,Scored seven touchdowns in a single game,lonely,mismatch,congruent,,,,,,,,,,0,1,1,8,,,left,4.04084279993549,,,,,,,,,1,007,2019_Nov_13_1201,trustSTIs,3.0.0b12,59.88497293258785,
M067C,faces/M067C.jpg,4.70614921,Dominant,Was absent-minded and forgot their spouse's birthday,absent-minded,explicit,incongruent,,,,,,,,,,0,2,2,11,,,left,4.224694800097495,,,,,,,,,1,007,2019_Nov_13_1201,trustSTIs,3.0.0b12,59.88497293258785,
