stimID,face,mDominance,dominance,behavior,trait,trialType,congruence,dist,encodingLoop.thisRepN,encodingLoop.thisTrialN,encodingLoop.thisN,encodingLoop.thisIndex,distLoop.thisRepN,distLoop.thisTrialN,distLoop.thisN,distLoop.thisIndex,recognitionLoop.thisRepN,recognitionLoop.thisTrialN,recognitionLoop.thisN,recognitionLoop.thisIndex,distAnswers.keys,distAnswers.rt,keyResp.keys,keyResp.rt,ageRate.response,ageRate.rt,eflResp.keys,eflResp.rt,genderResp.keys,genderResp.rt,ethResp.keys,ethResp.rt,condition,participant,date,expName,psychopyVersion,frameRate,
M024C,faces/M024C.jpg,3.67187497,Nondominant,Was proud and believed that they were the most intelligent in their class,proud,explicit,incongruent,,0,0,0,23,,,,,,,,,,,,,,,,,,,,,2,110,2019_Dec_10_0959,trustSTIs,3.0.0b12,59.904129565783165,
M014C,faces/M014C.jpg,3.179939585,Nondominant,Attended a rally to oppose a bigoted politician,absent-minded,mismatch,incongruent,,0,1,1,20,,,,,,,,,,,,,,,,,,,,,2,110,2019_Dec_10_0959,trustSTIs,3.0.0b12,59.904129565783165,
M089C,faces/M089C.jpg,2.621975722,Nondominant,Afraid of being hit by a car when crossing a street,nervous,implicit,congruent,,0,2,2,34,,,,,,,,,,,,,,,,,,,,,2,110,2019_Dec_10_0959,trustSTIs,3.0.0b12,59.904129565783165,
M031C,faces/M031C.jpg,2.62550405,Nondominant,Won a debate in record time,persuasive,implicit,incongruent,,0,3,3,24,,,,,,,,,,,,,,,,,,,,,2,110,2019_Dec_10_0959,trustSTIs,3.0.0b12,59.904129565783165,
M017C,faces/M017C.jpg,4.551915335,Dominant,Solved a Rubik's cube in four minutes,anxious,mismatch,congruent,,0,4,4,2,,,,,,,,,,,,,,,,,,,,,2,110,2019_Dec_10_0959,trustSTIs,3.0.0b12,59.904129565783165,
M034C,faces/M034C.jpg,3.175403159,Nondominant,Stood up for their beliefs even when it was unpopular,courageous,implicit,incongruent,,0,5,5,25,,,,,,,,,,,,,,,,,,,,,2,110,2019_Dec_10_0959,trustSTIs,3.0.0b12,59.904129565783165,
M095C,faces/M095C.jpg,4.7610887,Dominant,Did not want to speak up about their own opinions,soft-spoken,implicit,incongruent,,0,6,6,17,,,,,,,,,,,,,,,,,,,,,2,110,2019_Dec_10_0959,trustSTIs,3.0.0b12,59.904129565783165,
M073C,faces/M073C.jpg,3.661794355,Nondominant,Was quiet and preferred not to speak up during a class discussion,quiet,explicit,congruent,,0,7,7,32,,,,,,,,,,,,,,,,,,,,,2,110,2019_Dec_10_0959,trustSTIs,3.0.0b12,59.904129565783165,
M057C,faces/M057C.jpg,3.348286281,Nondominant,Worried that their friends talked behind their back,smart,mismatch,congruent,,0,8,8,29,,,,,,,,,,,,,,,,,,,,,2,110,2019_Dec_10_0959,trustSTIs,3.0.0b12,59.904129565783165,
M070C,faces/M070C.jpg,3.235887104,Nondominant,Was weak and could not lift a 50lb bag of cement,weak,explicit,congruent,,0,9,9,31,,,,,,,,,,,,,,,,,,,,,2,110,2019_Dec_10_0959,trustSTIs,3.0.0b12,59.904129565783165,
M062C,faces/M062C.jpg,4.50907254,Dominant,Stood and listened to their boss berate them,dominant,mismatch,incongruent,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,2,110,2019_Dec_10_0959,trustSTIs,3.0.0b12,59.904129565783165,
M022C,faces/M022C.jpg,5.63911285,Dominant,Was assertive and took over their work team when they needed a leader,assertive,explicit,congruent,,0,11,11,3,,,,,,,,,,,,,,,,,,,,,2,110,2019_Dec_10_0959,trustSTIs,3.0.0b12,59.904129565783165,
M001C,faces/M001C.jpg,3.061491945,Nondominant,Convinced their group to follow their lead,lazy,mismatch,incongruent,,0,12,12,18,,,,,,,,,,,,,,,,,,,,,2,110,2019_Dec_10_0959,trustSTIs,3.0.0b12,59.904129565783165,
