stimID,face,mDominance,dominance,behavior,trait,trialType,congruence,dist,encodingLoop.thisRepN,encodingLoop.thisTrialN,encodingLoop.thisN,encodingLoop.thisIndex,distLoop.thisRepN,distLoop.thisTrialN,distLoop.thisN,distLoop.thisIndex,recognitionLoop.thisRepN,recognitionLoop.thisTrialN,recognitionLoop.thisN,recognitionLoop.thisIndex,distAnswers.keys,distAnswers.rt,keyResp.keys,keyResp.rt,ageRate.response,ageRate.rt,eflResp.keys,eflResp.rt,genderResp.keys,genderResp.rt,ethResp.keys,ethResp.rt,condition,participant,date,expName,psychopyVersion,frameRate,
M078C,faces/M078C.jpg,3.31552405,Nondominant,Was unconvincing and could not win an argument with a coworker,unconvincing,explicit,congruent,,0,0,0,33,,,,,,,,,,,,,,,,,,,,,3,015,2019_Nov_14_0842,trustSTIs,3.0.0b12,59.9912626076422,
M090C,faces/M090C.jpg,4.571572515,Dominant,Was foolish and believed they could build a flying car,foolish,explicit,incongruent,,0,1,1,16,,,,,,,,,,,,,,,,,,,,,3,015,2019_Nov_14_0842,trustSTIs,3.0.0b12,59.9912626076422,
M034C,faces/M034C.jpg,3.175403159,Nondominant,Was courageous and stood up for their beliefs even when it was unpopular,courageous,explicit,incongruent,,0,2,2,25,,,,,,,,,,,,,,,,,,,,,3,015,2019_Nov_14_0842,trustSTIs,3.0.0b12,59.9912626076422,
M050C,faces/M050C.jpg,4.80090731,Dominant,Was talented and scored seven touchdowns in a single game,talented,explicit,congruent,,0,3,3,8,,,,,,,,,,,,,,,,,,,,,3,015,2019_Nov_14_0842,trustSTIs,3.0.0b12,59.9912626076422,
M067C,faces/M067C.jpg,4.70614921,Dominant,Forgot their spouse's birthday,absent-minded,implicit,incongruent,,0,4,4,11,,,,,,,,,,,,,,,,,,,,,3,015,2019_Nov_14_0842,trustSTIs,3.0.0b12,59.9912626076422,
M057C,faces/M057C.jpg,3.348286281,Nondominant,Worried that their friends talked behind their back,anxious,implicit,congruent,,0,5,5,29,,,,,,,,,,,,,,,,,,,,,3,015,2019_Nov_14_0842,trustSTIs,3.0.0b12,59.9912626076422,
M002C,faces/M002C.jpg,5.85635085,Dominant,Went skydiving without hesitation,fearless,implicit,congruent,,0,6,6,0,,,,,,,,,,,,,,,,,,,,,3,015,2019_Nov_14_0842,trustSTIs,3.0.0b12,59.9912626076422,
M024C,faces/M024C.jpg,3.67187497,Nondominant,Believed that they were the most intelligent in their class,conformist,mismatch,incongruent,,0,7,7,23,,,,,,,,,,,,,,,,,,,,,3,015,2019_Nov_14_0842,trustSTIs,3.0.0b12,59.9912626076422,
M017C,faces/M017C.jpg,4.551915335,Dominant,Solved a Rubik's cube in four minutes,smart,implicit,congruent,,0,8,8,2,,,,,,,,,,,,,,,,,,,,,3,015,2019_Nov_14_0842,trustSTIs,3.0.0b12,59.9912626076422,
M021C,faces/M021C.jpg,3.62298385,Nondominant,Pedaled harder to ensure they won the race,unsociable,mismatch,incongruent,,0,9,9,22,,,,,,,,,,,,,,,,,,,,,3,015,2019_Nov_14_0842,trustSTIs,3.0.0b12,59.9912626076422,
