stimID,face,mDominance,dominance,behavior,trait,trialType,congruence,dist,encodingLoop.thisRepN,encodingLoop.thisTrialN,encodingLoop.thisN,encodingLoop.thisIndex,distLoop.thisRepN,distLoop.thisTrialN,distLoop.thisN,distLoop.thisIndex,recognitionLoop.thisRepN,recognitionLoop.thisTrialN,recognitionLoop.thisN,recognitionLoop.thisIndex,distAnswers.keys,distAnswers.rt,keyResp.keys,keyResp.rt,ageRate.response,ageRate.rt,eflResp.keys,eflResp.rt,genderResp.keys,genderResp.rt,ethResp.keys,ethResp.rt,condition,participant,date,expName,psychopyVersion,frameRate,
M024C,faces/M024C.jpg,3.67187497,Nondominant,Believed that they were the most intelligent in their class,proud,implicit,incongruent,,0,0,0,23,,,,,,,,,,,,,,,,,,,,,1,103,2019_Dec_05_0815,trustSTIs,3.0.0b12,59.99472662591913,
M062C,faces/M062C.jpg,4.50907254,Dominant,Was submissive and stood and listened to their boss berate them,submissive,explicit,incongruent,,0,1,1,10,,,,,,,,,,,,,,,,,,,,,1,103,2019_Dec_05_0815,trustSTIs,3.0.0b12,59.99472662591913,
M014C,faces/M014C.jpg,3.179939585,Nondominant,Was purposeful and attended a rally to oppose a bigoted politician,purposeful,explicit,incongruent,,0,2,2,20,,,,,,,,,,,,,,,,,,,,,1,103,2019_Dec_05_0815,trustSTIs,3.0.0b12,59.99472662591913,
M027C,faces/M027C.jpg,5.03477819,Dominant,Completed four work projects in a single week,productive,implicit,congruent,,0,3,3,5,,,,,,,,,,,,,,,,,,,,,1,103,2019_Dec_05_0815,trustSTIs,3.0.0b12,59.99472662591913,
M023C,faces/M023C.jpg,5.23991936,Dominant,Declined to ask for help when solving a difficult problem,independent,implicit,congruent,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,1,103,2019_Dec_05_0815,trustSTIs,3.0.0b12,59.99472662591913,
M017C,faces/M017C.jpg,4.551915335,Dominant,Was smart and solved a Rubik's cube in four minutes,smart,explicit,congruent,,0,5,5,2,,,,,,,,,,,,,,,,,,,,,1,103,2019_Dec_05_0815,trustSTIs,3.0.0b12,59.99472662591913,
M088C,faces/M088C.jpg,4.727318497,Dominant,Sent money to a Nigerian scammer,persuasive,mismatch,incongruent,,0,6,6,15,,,,,,,,,,,,,,,,,,,,,1,103,2019_Dec_05_0815,trustSTIs,3.0.0b12,59.99472662591913,
M038C,faces/M039C.jpg,5.087197565,Dominant,Was sure of all of their answers on the exam,nervous,mismatch,congruent,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,1,103,2019_Dec_05_0815,trustSTIs,3.0.0b12,59.99472662591913,
M092C,faces/M092C.jpg,3.25806462,Nondominant,Could not remember the last time they hung out with a friend,talented,mismatch,congruent,,0,8,8,35,,,,,,,,,,,,,,,,,,,,,1,103,2019_Dec_05_0815,trustSTIs,3.0.0b12,59.99472662591913,
M072C,faces/M072C.jpg,5.269657165,Dominant,Declined to attend a friend's holiday party,unsociable,implicit,incongruent,,0,9,9,13,,,,,,,,,,,,,,,,,,,,,1,103,2019_Dec_05_0815,trustSTIs,3.0.0b12,59.99472662591913,
