stimID,face,mDominance,dominance,behavior,trait,trialType,congruence,dist,encodingLoop.thisRepN,encodingLoop.thisTrialN,encodingLoop.thisN,encodingLoop.thisIndex,distLoop.thisRepN,distLoop.thisTrialN,distLoop.thisN,distLoop.thisIndex,recognitionLoop.thisRepN,recognitionLoop.thisTrialN,recognitionLoop.thisN,recognitionLoop.thisIndex,distAnswers.keys,distAnswers.rt,keyResp.keys,keyResp.rt,ageRate.response,ageRate.rt,eflResp.keys,eflResp.rt,genderResp.keys,genderResp.rt,ethResp.keys,ethResp.rt,condition,participant,date,expName,psychopyVersion,frameRate,
M016C,faces/M016C.jpg,2.91229845,Nondominant,Gave a speech in support of a controversial topic,bold,implicit,incongruent,,0,0,0,21,,,,,,,,,,,,,,,,,,,,,1,013,2019_Nov_13_1322,trustSTIs,3.0.0b12,59.87496904374311,
M062C,faces/M062C.jpg,4.50907254,Dominant,Was submissive and stood and listened to their boss berate them,submissive,explicit,incongruent,,0,1,1,10,,,,,,,,,,,,,,,,,,,,,1,013,2019_Nov_13_1322,trustSTIs,3.0.0b12,59.87496904374311,
M027C,faces/M027C.jpg,5.03477819,Dominant,Completed four work projects in a single week,productive,implicit,congruent,,0,2,2,5,,,,,,,,,,,,,,,,,,,,,1,013,2019_Nov_13_1322,trustSTIs,3.0.0b12,59.87496904374311,
M002C,faces/M002C.jpg,5.85635085,Dominant,Was fearless and went skydiving without hesitation,fearless,explicit,congruent,,0,3,3,0,,,,,,,,,,,,,,,,,,,,,1,013,2019_Nov_13_1322,trustSTIs,3.0.0b12,59.87496904374311,
M067C,faces/M067C.jpg,4.70614921,Dominant,Was absent-minded and forgot their spouse's birthday,absent-minded,explicit,incongruent,,0,4,4,11,,,,,,,,,,,,,,,,,,,,,1,013,2019_Nov_13_1322,trustSTIs,3.0.0b12,59.87496904374311,
M054C,faces/M054C.jpg,5.90524195,Dominant,Was lazy and decided not to complete an assignment,lazy,explicit,incongruent,,0,5,5,9,,,,,,,,,,,,,,,,,,,,,1,013,2019_Nov_13_1322,trustSTIs,3.0.0b12,59.87496904374311,
M038C,faces/M039C.jpg,5.087197565,Dominant,Was sure of all of their answers on the exam,nervous,mismatch,congruent,,0,6,6,7,,,,,,,,,,,,,,,,,,,,,1,013,2019_Nov_13_1322,trustSTIs,3.0.0b12,59.87496904374311,
M050C,faces/M050C.jpg,4.80090731,Dominant,Scored seven touchdowns in a single game,lonely,mismatch,congruent,,0,7,7,8,,,,,,,,,,,,,,,,,,,,,1,013,2019_Nov_13_1322,trustSTIs,3.0.0b12,59.87496904374311,
M074C,faces/M074C.jpg,4.90020156,Dominant,Dressed in the same style as all of their friends,conformist,implicit,incongruent,,0,8,8,14,,,,,,,,,,,,,,,,,,,,,1,013,2019_Nov_13_1322,trustSTIs,3.0.0b12,59.87496904374311,
M022C,faces/M022C.jpg,5.63911285,Dominant,Took over their work team when they needed a leader,assertive,implicit,congruent,,0,9,9,3,,,,,,,,,,,,,,,,,,,,,1,013,2019_Nov_13_1322,trustSTIs,3.0.0b12,59.87496904374311,
M066C,faces/M066C.jpg,3.618447645,Nondominant,Could not finish a simple work project in in time,incompetent,implicit,congruent,,0,10,10,30,,,,,,,,,,,,,,,,,,,,,1,013,2019_Nov_13_1322,trustSTIs,3.0.0b12,59.87496904374311,
M021C,faces/M021C.jpg,3.62298385,Nondominant,Pedaled harder to ensure they won the race,determined,implicit,incongruent,,0,11,11,22,,,,,,,,,,,,,,,,,,,,,1,013,2019_Nov_13_1322,trustSTIs,3.0.0b12,59.87496904374311,
M009C,faces/M009C.jpg,5.208669305,Dominant,Was outgoing and introduced himself to everyone at the party,outgoing,explicit,congruent,,0,12,12,1,,,,,,,,,,,,,,,,,,,,,1,013,2019_Nov_13_1322,trustSTIs,3.0.0b12,59.87496904374311,
M014C,faces/M014C.jpg,3.179939585,Nondominant,Was purposeful and attended a rally to oppose a bigoted politician,purposeful,explicit,incongruent,,0,13,13,20,,,,,,,,,,,,,,,,,,,,,1,013,2019_Nov_13_1322,trustSTIs,3.0.0b12,59.87496904374311,
M030C,faces/M030C.jpg,4.779233991,Dominant,Ordered food for everyone at the dinner table,unconvincing,mismatch,congruent,,0,14,14,6,,,,,,,,,,,,,,,,,,,,,1,013,2019_Nov_13_1322,trustSTIs,3.0.0b12,59.87496904374311,
M092C,faces/M092C.jpg,3.25806462,Nondominant,Could not remember the last time they hung out with a friend,talented,mismatch,congruent,,0,15,15,35,,,,,,,,,,,,,,,,,,,,,1,013,2019_Nov_13_1322,trustSTIs,3.0.0b12,59.87496904374311,
M042C,faces/M042C.jpg,3.357862932,Nondominant,Was oversensitive and could not handle criticism without crying,oversensitive,explicit,congruent,,0,16,16,27,,,,,,,,,,,,,,,,,,,,,1,013,2019_Nov_13_1322,trustSTIs,3.0.0b12,59.87496904374311,
M069C,faces/M069C.jpg,4.9460686,Dominant,Decided to avoid an argument out of a fear of losing,passive,implicit,incongruent,,0,17,17,12,,,,,,,,,,,,,,,,,,,,,1,013,2019_Nov_13_1322,trustSTIs,3.0.0b12,59.87496904374311,
M017C,faces/M017C.jpg,4.551915335,Dominant,Was smart and solved a Rubik's cube in four minutes,smart,explicit,congruent,,0,18,18,2,,,,,,,,,,,,,,,,,,,,,1,013,2019_Nov_13_1322,trustSTIs,3.0.0b12,59.87496904374311,
M073C,faces/M073C.jpg,3.661794355,Nondominant,Preferred not to speak up during a class discussion,quiet,implicit,congruent,,0,19,19,32,,,,,,,,,,,,,,,,,,,,,1,013,2019_Nov_13_1322,trustSTIs,3.0.0b12,59.87496904374311,
M072C,faces/M072C.jpg,5.269657165,Dominant,Declined to attend a friend's holiday party,unsociable,implicit,incongruent,,0,20,20,13,,,,,,,,,,,,,,,,,,,,,1,013,2019_Nov_13_1322,trustSTIs,3.0.0b12,59.87496904374311,
M057C,faces/M057C.jpg,3.348286281,Nondominant,Was worried that their friends talked behind their back,anxious,explicit,congruent,,0,21,21,29,,,,,,,,,,,,,,,,,,,,,1,013,2019_Nov_13_1322,trustSTIs,3.0.0b12,59.87496904374311,
M031C,faces/M031C.jpg,2.62550405,Nondominant,Won a debate in record time,gullible,mismatch,incongruent,,0,22,22,24,,,,,,,,,,,,,,,,,,,,,1,013,2019_Nov_13_1322,trustSTIs,3.0.0b12,59.87496904374311,
M089C,faces/M089C.jpg,2.621975722,Nondominant,Afraid of being hit by a car when crossing a street,confident,mismatch,congruent,,0,23,23,34,,,,,,,,,,,,,,,,,,,,,1,013,2019_Nov_13_1322,trustSTIs,3.0.0b12,59.87496904374311,
M023C,faces/M023C.jpg,5.23991936,Dominant,Declined to ask for help when solving a difficult problem,independent,implicit,congruent,,0,24,24,4,,,,,,,,,,,,,,,,,,,,,1,013,2019_Nov_13_1322,trustSTIs,3.0.0b12,59.87496904374311,
M078C,faces/M078C.jpg,3.31552405,Nondominant,Could not win an argument with a coworker,decisive,mismatch,congruent,,0,25,25,33,,,,,,,,,,,,,,,,,,,,,1,013,2019_Nov_13_1322,trustSTIs,3.0.0b12,59.87496904374311,
M095C,faces/M095C.jpg,4.7610887,Dominant,Did not want to speak up about their own opinions,competent,mismatch,incongruent,,0,26,26,17,,,,,,,,,,,,,,,,,,,,,1,013,2019_Nov_13_1322,trustSTIs,3.0.0b12,59.87496904374311,
M070C,faces/M070C.jpg,3.235887104,Nondominant,Could not lift a 50lb bag of cement,weak,implicit,congruent,,0,27,27,31,,,,,,,,,,,,,,,,,,,,,1,013,2019_Nov_13_1322,trustSTIs,3.0.0b12,59.87496904374311,
M088C,faces/M088C.jpg,4.727318497,Dominant,Sent money to a Nigerian scammer,persuasive,mismatch,incongruent,,0,28,28,15,,,,,,,,,,,,,,,,,,,,,1,013,2019_Nov_13_1322,trustSTIs,3.0.0b12,59.87496904374311,
M034C,faces/M034C.jpg,3.175403159,Nondominant,Stood up for their beliefs even when it was unpopular,foolish,mismatch,incongruent,,0,29,29,25,,,,,,,,,,,,,,,,,,,,,1,013,2019_Nov_13_1322,trustSTIs,3.0.0b12,59.87496904374311,
M010C,faces/M010C.jpg,3.430947582,Nondominant,Was dominant and proclaimed himself their group's leader,dominant,explicit,incongruent,,0,30,30,19,,,,,,,,,,,,,,,,,,,,,1,013,2019_Nov_13_1322,trustSTIs,3.0.0b12,59.87496904374311,
M047C,faces/M047C.jpg,3.392641182,Nondominant,Was worrying and often "checked in" on their children's mental health,worrying,explicit,congruent,,0,31,31,28,,,,,,,,,,,,,,,,,,,,,1,013,2019_Nov_13_1322,trustSTIs,3.0.0b12,59.87496904374311,
M090C,faces/M090C.jpg,4.571572515,Dominant,Believed they could build a flying car,courageous,mismatch,incongruent,,0,32,32,16,,,,,,,,,,,,,,,,,,,,,1,013,2019_Nov_13_1322,trustSTIs,3.0.0b12,59.87496904374311,
M036C,faces/M036C.jpg,2.442540253,Nondominant,Spoke five languages and could read three more,soft-spoken,mismatch,incongruent,,0,33,33,26,,,,,,,,,,,,,,,,,,,,,1,013,2019_Nov_13_1322,trustSTIs,3.0.0b12,59.87496904374311,
M024C,faces/M024C.jpg,3.67187497,Nondominant,Believed that they were the most intelligent in their class,proud,implicit,incongruent,,0,34,34,23,,,,,,,,,,,,,,,,,,,,,1,013,2019_Nov_13_1322,trustSTIs,3.0.0b12,59.87496904374311,
M001C,faces/M001C.jpg,3.061491945,Nondominant,Was influential and convinced their group to follow their lead,influential,explicit,incongruent,,0,35,35,18,,,,,,,,,,,,,,,,,,,,,1,013,2019_Nov_13_1322,trustSTIs,3.0.0b12,59.87496904374311,
,,,,,,,,√49 x 7 = ?,,,,,0,0,0,6,,,,,['space'],[5.744424099801108],,,,,,,,,,,1,013,2019_Nov_13_1322,trustSTIs,3.0.0b12,59.87496904374311,
,,,,,,,,54 ÷ 9 = ?,,,,,0,1,1,4,,,,,['space'],[6.71271919994615],,,,,,,,,,,1,013,2019_Nov_13_1322,trustSTIs,3.0.0b12,59.87496904374311,
,,,,,,,,7³ = ?,,,,,0,2,2,7,,,,,['space'],[5.276473799953237],,,,,,,,,,,1,013,2019_Nov_13_1322,trustSTIs,3.0.0b12,59.87496904374311,
,,,,,,,,√100 = ?,,,,,0,3,3,3,,,,,['space'],[2.9392202999442816],,,,,,,,,,,1,013,2019_Nov_13_1322,trustSTIs,3.0.0b12,59.87496904374311,
,,,,,,,,169 ÷ 13 = ?,,,,,0,4,4,8,,,,,['space'],[3.473154699895531],,,,,,,,,,,1,013,2019_Nov_13_1322,trustSTIs,3.0.0b12,59.87496904374311,
,,,,,,,,3² = ?,,,,,0,5,5,0,,,,,['space'],[2.2379399000201374],,,,,,,,,,,1,013,2019_Nov_13_1322,trustSTIs,3.0.0b12,59.87496904374311,
,,,,,,,,(24 ÷ 3) x 5 = ?,,,,,0,6,6,5,,,,,['space'],[3.873850099975243],,,,,,,,,,,1,013,2019_Nov_13_1322,trustSTIs,3.0.0b12,59.87496904374311,
,,,,,,,,6 * 9 = ?,,,,,0,7,7,2,,,,,['space'],[3.7407291000708938],,,,,,,,,,,1,013,2019_Nov_13_1322,trustSTIs,3.0.0b12,59.87496904374311,
,,,,,,,,(5 + 7) ÷ 4 = ?,,,,,0,8,8,1,,,,,['space'],[4.34143349993974],,,,,,,,,,,1,013,2019_Nov_13_1322,trustSTIs,3.0.0b12,59.87496904374311,
,,,,,,,,(5 x 4) - 12 = ?,,,,,0,9,9,9,,,,,['space'],[4.241665899986401],,,,,,,,,,,1,013,2019_Nov_13_1322,trustSTIs,3.0.0b12,59.87496904374311,
M050C,faces/M050C.jpg,4.80090731,Dominant,Scored seven touchdowns in a single game,lonely,mismatch,congruent,,,,,,,,,,0,0,0,8,,,right,6.695985399885103,,,,,,,,,1,013,2019_Nov_13_1322,trustSTIs,3.0.0b12,59.87496904374311,
M067C,faces/M067C.jpg,4.70614921,Dominant,Was absent-minded and forgot their spouse's birthday,absent-minded,explicit,incongruent,,,,,,,,,,0,1,1,11,,,left,7.714578199898824,,,,,,,,,1,013,2019_Nov_13_1322,trustSTIs,3.0.0b12,59.87496904374311,
M009C,faces/M009C.jpg,5.208669305,Dominant,Was outgoing and introduced himself to everyone at the party,outgoing,explicit,congruent,,,,,,,,,,0,2,2,1,,,left,6.178375800140202,,,,,,,,,1,013,2019_Nov_13_1322,trustSTIs,3.0.0b12,59.87496904374311,
M001C,faces/M001C.jpg,3.061491945,Nondominant,Was influential and convinced their group to follow their lead,influential,explicit,incongruent,,,,,,,,,,0,3,3,18,,,left,3.406585399992764,,,,,,,,,1,013,2019_Nov_13_1322,trustSTIs,3.0.0b12,59.87496904374311,
M036C,faces/M036C.jpg,2.442540253,Nondominant,Spoke five languages and could read three more,soft-spoken,mismatch,incongruent,,,,,,,,,,0,4,4,26,,,right,4.158015300054103,,,,,,,,,1,013,2019_Nov_13_1322,trustSTIs,3.0.0b12,59.87496904374311,
M088C,faces/M088C.jpg,4.727318497,Dominant,Sent money to a Nigerian scammer,persuasive,mismatch,incongruent,,,,,,,,,,0,5,5,15,,,right,5.410284099867567,,,,,,,,,1,013,2019_Nov_13_1322,trustSTIs,3.0.0b12,59.87496904374311,
M057C,faces/M057C.jpg,3.348286281,Nondominant,Was worried that their friends talked behind their back,anxious,explicit,congruent,,,,,,,,,,0,6,6,29,,,left,3.50675530009903,,,,,,,,,1,013,2019_Nov_13_1322,trustSTIs,3.0.0b12,59.87496904374311,
M022C,faces/M022C.jpg,5.63911285,Dominant,Took over their work team when they needed a leader,assertive,implicit,congruent,,,,,,,,,,0,7,7,3,,,right,2.5048132999800146,,,,,,,,,1,013,2019_Nov_13_1322,trustSTIs,3.0.0b12,59.87496904374311,
M047C,faces/M047C.jpg,3.392641182,Nondominant,Was worrying and often "checked in" on their children's mental health,worrying,explicit,congruent,,,,,,,,,,0,8,8,28,,,right,8.081709200050682,,,,,,,,,1,013,2019_Nov_13_1322,trustSTIs,3.0.0b12,59.87496904374311,
M062C,faces/M062C.jpg,4.50907254,Dominant,Was submissive and stood and listened to their boss berate them,submissive,explicit,incongruent,,,,,,,,,,0,9,9,10,,,right,8.132050200132653,,,,,,,,,1,013,2019_Nov_13_1322,trustSTIs,3.0.0b12,59.87496904374311,
M014C,faces/M014C.jpg,3.179939585,Nondominant,Was purposeful and attended a rally to oppose a bigoted politician,purposeful,explicit,incongruent,,,,,,,,,,0,10,10,20,,,left,1.9371931999921799,,,,,,,,,1,013,2019_Nov_13_1322,trustSTIs,3.0.0b12,59.87496904374311,
M010C,faces/M010C.jpg,3.430947582,Nondominant,Was dominant and proclaimed himself their group's leader,dominant,explicit,incongruent,,,,,,,,,,0,11,11,19,,,left,2.371314200107008,,,,,,,,,1,013,2019_Nov_13_1322,trustSTIs,3.0.0b12,59.87496904374311,
M092C,faces/M092C.jpg,3.25806462,Nondominant,Could not remember the last time they hung out with a friend,talented,mismatch,congruent,,,,,,,,,,0,12,12,35,,,right,5.143131399992853,,,,,,,,,1,013,2019_Nov_13_1322,trustSTIs,3.0.0b12,59.87496904374311,
M072C,faces/M072C.jpg,5.269657165,Dominant,Declined to attend a friend's holiday party,unsociable,implicit,incongruent,,,,,,,,,,0,13,13,13,,,right,12.323086499935016,,,,,,,,,1,013,2019_Nov_13_1322,trustSTIs,3.0.0b12,59.87496904374311,
M095C,faces/M095C.jpg,4.7610887,Dominant,Did not want to speak up about their own opinions,competent,mismatch,incongruent,,,,,,,,,,0,14,14,17,,,right,5.994684300152585,,,,,,,,,1,013,2019_Nov_13_1322,trustSTIs,3.0.0b12,59.87496904374311,
M023C,faces/M023C.jpg,5.23991936,Dominant,Declined to ask for help when solving a difficult problem,independent,implicit,congruent,,,,,,,,,,0,15,15,4,,,right,5.927902000024915,,,,,,,,,1,013,2019_Nov_13_1322,trustSTIs,3.0.0b12,59.87496904374311,
M021C,faces/M021C.jpg,3.62298385,Nondominant,Pedaled harder to ensure they won the race,determined,implicit,incongruent,,,,,,,,,,0,16,16,22,,,left,2.0874336000997573,,,,,,,,,1,013,2019_Nov_13_1322,trustSTIs,3.0.0b12,59.87496904374311,
M078C,faces/M078C.jpg,3.31552405,Nondominant,Could not win an argument with a coworker,decisive,mismatch,congruent,,,,,,,,,,0,17,17,33,,,right,6.078191200038418,,,,,,,,,1,013,2019_Nov_13_1322,trustSTIs,3.0.0b12,59.87496904374311,
M016C,faces/M016C.jpg,2.91229845,Nondominant,Gave a speech in support of a controversial topic,bold,implicit,incongruent,,,,,,,,,,0,18,18,21,,,left,4.041038299910724,,,,,,,,,1,013,2019_Nov_13_1322,trustSTIs,3.0.0b12,59.87496904374311,
M002C,faces/M002C.jpg,5.85635085,Dominant,Was fearless and went skydiving without hesitation,fearless,explicit,congruent,,,,,,,,,,0,19,19,0,,,left,3.8740919998381287,,,,,,,,,1,013,2019_Nov_13_1322,trustSTIs,3.0.0b12,59.87496904374311,
M031C,faces/M031C.jpg,2.62550405,Nondominant,Won a debate in record time,gullible,mismatch,incongruent,,,,,,,,,,0,20,20,24,,,right,2.2210768999066204,,,,,,,,,1,013,2019_Nov_13_1322,trustSTIs,3.0.0b12,59.87496904374311,
M074C,faces/M074C.jpg,4.90020156,Dominant,Dressed in the same style as all of their friends,conformist,implicit,incongruent,,,,,,,,,,0,21,21,14,,,right,4.258108299924061,,,,,,,,,1,013,2019_Nov_13_1322,trustSTIs,3.0.0b12,59.87496904374311,
M090C,faces/M090C.jpg,4.571572515,Dominant,Believed they could build a flying car,courageous,mismatch,incongruent,,,,,,,,,,0,22,22,16,,,right,2.8388213999569416,,,,,,,,,1,013,2019_Nov_13_1322,trustSTIs,3.0.0b12,59.87496904374311,
M069C,faces/M069C.jpg,4.9460686,Dominant,Decided to avoid an argument out of a fear of losing,passive,implicit,incongruent,,,,,,,,,,0,23,23,12,,,left,3.3230255998205394,,,,,,,,,1,013,2019_Nov_13_1322,trustSTIs,3.0.0b12,59.87496904374311,
M054C,faces/M054C.jpg,5.90524195,Dominant,Was lazy and decided not to complete an assignment,lazy,explicit,incongruent,,,,,,,,,,0,24,24,9,,,left,3.1894872998818755,,,,,,,,,1,013,2019_Nov_13_1322,trustSTIs,3.0.0b12,59.87496904374311,
M038C,faces/M039C.jpg,5.087197565,Dominant,Was sure of all of their answers on the exam,nervous,mismatch,congruent,,,,,,,,,,0,25,25,7,,,right,4.74242589995265,,,,,,,,,1,013,2019_Nov_13_1322,trustSTIs,3.0.0b12,59.87496904374311,
M017C,faces/M017C.jpg,4.551915335,Dominant,Was smart and solved a Rubik's cube in four minutes,smart,explicit,congruent,,,,,,,,,,0,26,26,2,,,left,2.888940899865702,,,,,,,,,1,013,2019_Nov_13_1322,trustSTIs,3.0.0b12,59.87496904374311,
M089C,faces/M089C.jpg,2.621975722,Nondominant,Afraid of being hit by a car when crossing a street,confident,mismatch,congruent,,,,,,,,,,0,27,27,34,,,right,2.1041453001089394,,,,,,,,,1,013,2019_Nov_13_1322,trustSTIs,3.0.0b12,59.87496904374311,
M042C,faces/M042C.jpg,3.357862932,Nondominant,Was oversensitive and could not handle criticism without crying,oversensitive,explicit,congruent,,,,,,,,,,0,28,28,27,,,right,2.5883627999573946,,,,,,,,,1,013,2019_Nov_13_1322,trustSTIs,3.0.0b12,59.87496904374311,
