stimID,face,mDominance,dominance,behavior,trait,trialType,congruence,dist,encodingLoop.thisRepN,encodingLoop.thisTrialN,encodingLoop.thisN,encodingLoop.thisIndex,distLoop.thisRepN,distLoop.thisTrialN,distLoop.thisN,distLoop.thisIndex,recognitionLoop.thisRepN,recognitionLoop.thisTrialN,recognitionLoop.thisN,recognitionLoop.thisIndex,distAnswers.keys,distAnswers.rt,keyResp.keys,keyResp.rt,ageRate.response,ageRate.rt,eflResp.keys,eflResp.rt,genderResp.keys,genderResp.rt,ethResp.keys,ethResp.rt,condition,participant,date,expName,psychopyVersion,frameRate,
M078C,faces/M078C.jpg,3.31552405,Nondominant,Could not win an argument with a coworker,decisive,mismatch,congruent,,0,0,0,33,,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_11_1150,trustSTIs,3.0.0b12,59.89842430144688,
M001C,faces/M001C.jpg,3.061491945,Nondominant,Was influential and convinced their group to follow their lead,influential,explicit,incongruent,,0,1,1,18,,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_11_1150,trustSTIs,3.0.0b12,59.89842430144688,
M017C,faces/M017C.jpg,4.551915335,Dominant,Was smart and solved a Rubik's cube in four minutes,smart,explicit,congruent,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_11_1150,trustSTIs,3.0.0b12,59.89842430144688,
M016C,faces/M016C.jpg,2.91229845,Nondominant,Gave a speech in support of a controversial topic,bold,implicit,incongruent,,0,3,3,21,,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_11_1150,trustSTIs,3.0.0b12,59.89842430144688,
M050C,faces/M050C.jpg,4.80090731,Dominant,Scored seven touchdowns in a single game,lonely,mismatch,congruent,,0,4,4,8,,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_11_1150,trustSTIs,3.0.0b12,59.89842430144688,
M023C,faces/M023C.jpg,5.23991936,Dominant,Declined to ask for help when solving a difficult problem,independent,implicit,congruent,,0,5,5,4,,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_11_1150,trustSTIs,3.0.0b12,59.89842430144688,
M095C,faces/M095C.jpg,4.7610887,Dominant,Did not want to speak up about their own opinions,competent,mismatch,incongruent,,0,6,6,17,,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_11_1150,trustSTIs,3.0.0b12,59.89842430144688,
M090C,faces/M090C.jpg,4.571572515,Dominant,Believed they could build a flying car,courageous,mismatch,incongruent,,0,7,7,16,,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_11_1150,trustSTIs,3.0.0b12,59.89842430144688,
M067C,faces/M067C.jpg,4.70614921,Dominant,Was absent-minded and forgot their spouse's birthday,absent-minded,explicit,incongruent,,0,8,8,11,,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_11_1150,trustSTIs,3.0.0b12,59.89842430144688,
M073C,faces/M073C.jpg,3.661794355,Nondominant,Preferred not to speak up during a class discussion,quiet,implicit,congruent,,0,9,9,32,,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_11_1150,trustSTIs,3.0.0b12,59.89842430144688,
M009C,faces/M009C.jpg,5.208669305,Dominant,Was outgoing and introduced himself to everyone at the party,outgoing,explicit,congruent,,0,10,10,1,,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_11_1150,trustSTIs,3.0.0b12,59.89842430144688,
M047C,faces/M047C.jpg,3.392641182,Nondominant,Was worrying and often "checked in" on their children's mental health,worrying,explicit,congruent,,0,11,11,28,,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_11_1150,trustSTIs,3.0.0b12,59.89842430144688,
M036C,faces/M036C.jpg,2.442540253,Nondominant,Spoke five languages and could read three more,soft-spoken,mismatch,incongruent,,0,12,12,26,,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_11_1150,trustSTIs,3.0.0b12,59.89842430144688,
M069C,faces/M069C.jpg,4.9460686,Dominant,Decided to avoid an argument out of a fear of losing,passive,implicit,incongruent,,0,13,13,12,,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_11_1150,trustSTIs,3.0.0b12,59.89842430144688,
M057C,faces/M057C.jpg,3.348286281,Nondominant,Was worried that their friends talked behind their back,anxious,explicit,congruent,,0,14,14,29,,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_11_1150,trustSTIs,3.0.0b12,59.89842430144688,
M070C,faces/M070C.jpg,3.235887104,Nondominant,Could not lift a 50lb bag of cement,weak,implicit,congruent,,0,15,15,31,,,,,,,,,,,,,,,,,,,,,1,001,2019_Nov_11_1150,trustSTIs,3.0.0b12,59.89842430144688,
