stimID,face,mDominance,dominance,behavior,trait,trialType,congruence,dist,encodingLoop.thisRepN,encodingLoop.thisTrialN,encodingLoop.thisN,encodingLoop.thisIndex,distLoop.thisRepN,distLoop.thisTrialN,distLoop.thisN,distLoop.thisIndex,recognitionLoop.thisRepN,recognitionLoop.thisTrialN,recognitionLoop.thisN,recognitionLoop.thisIndex,distAnswers.keys,distAnswers.rt,keyResp.keys,keyResp.rt,ageRate.response,ageRate.rt,eflResp.keys,eflResp.rt,genderResp.keys,genderResp.rt,ethResp.keys,ethResp.rt,condition,participant,date,expName,psychopyVersion,frameRate,
M095C,faces/M095C.jpg,4.7610887,Dominant,Spoke five languages and could read three more,competent,implicit,congruent,,0,0,0,17,,,,,,,,,,,,,,,,,,,,,5,047,2019_Nov_20_1157,trustSTIs,3.0.0b12,59.879988435922044,
M001C,faces/M001C.jpg,3.061491945,Nondominant,Decided not to complete an assignment,influential,mismatch,congruent,,0,1,1,18,,,,,,,,,,,,,,,,,,,,,5,047,2019_Nov_20_1157,trustSTIs,3.0.0b12,59.879988435922044,
M088C,faces/M088C.jpg,4.727318497,Dominant,Won a debate in record time,persuasive,implicit,congruent,,0,2,2,15,,,,,,,,,,,,,,,,,,,,,5,047,2019_Nov_20_1157,trustSTIs,3.0.0b12,59.879988435922044,
M002C,faces/M002C.jpg,5.85635085,Dominant,Could not handle criticism without crying,fearless,mismatch,incongruent,,0,3,3,0,,,,,,,,,,,,,,,,,,,,,5,047,2019_Nov_20_1157,trustSTIs,3.0.0b12,59.879988435922044,
M069C,faces/M069C.jpg,4.9460686,Dominant,Was bold and gave a speech in support of a controversial topic,bold,explicit,congruent,,0,4,4,12,,,,,,,,,,,,,,,,,,,,,5,047,2019_Nov_20_1157,trustSTIs,3.0.0b12,59.879988435922044,
M014C,faces/M014C.jpg,3.179939585,Nondominant,Forgot their spouse's birthday,purposeful,mismatch,congruent,,0,5,5,20,,,,,,,,,,,,,,,,,,,,,5,047,2019_Nov_20_1157,trustSTIs,3.0.0b12,59.879988435922044,
M050C,faces/M050C.jpg,4.80090731,Dominant,Could not remember the last time they hung out with a friend,lonely,implicit,incongruent,,0,6,6,8,,,,,,,,,,,,,,,,,,,,,5,047,2019_Nov_20_1157,trustSTIs,3.0.0b12,59.879988435922044,
M062C,faces/M062C.jpg,4.50907254,Dominant,Proclaimed himself their group's leader,submissive,mismatch,congruent,,0,7,7,10,,,,,,,,,,,,,,,,,,,,,5,047,2019_Nov_20_1157,trustSTIs,3.0.0b12,59.879988435922044,
M047C,faces/M047C.jpg,3.392641182,Nondominant,Introduced himself to everyone at the party,worrying,mismatch,incongruent,,0,8,8,28,,,,,,,,,,,,,,,,,,,,,5,047,2019_Nov_20_1157,trustSTIs,3.0.0b12,59.879988435922044,
M009C,faces/M009C.jpg,5.208669305,Dominant,Often "checked in" on their children's mental health,outgoing,mismatch,incongruent,,0,9,9,1,,,,,,,,,,,,,,,,,,,,,5,047,2019_Nov_20_1157,trustSTIs,3.0.0b12,59.879988435922044,
M024C,faces/M024C.jpg,3.67187497,Nondominant,Was conformist and dressed in the same style as all of their friends,conformist,explicit,congruent,,0,10,10,23,,,,,,,,,,,,,,,,,,,,,5,047,2019_Nov_20_1157,trustSTIs,3.0.0b12,59.879988435922044,
