stimID,face,mDominance,dominance,behavior,trait,trialType,congruence,dist,encodingLoop.thisRepN,encodingLoop.thisTrialN,encodingLoop.thisN,encodingLoop.thisIndex,distLoop.thisRepN,distLoop.thisTrialN,distLoop.thisN,distLoop.thisIndex,recognitionLoop.thisRepN,recognitionLoop.thisTrialN,recognitionLoop.thisN,recognitionLoop.thisIndex,distAnswers.keys,distAnswers.rt,keyResp.keys,keyResp.rt,ageRate.response,ageRate.rt,eflResp.keys,eflResp.rt,genderResp.keys,genderResp.rt,ethResp.keys,ethResp.rt,condition,participant,date,expName,psychopyVersion,frameRate,
M062C,faces/M062C.jpg,4.50907254,Dominant,Proclaimed himself their group's leader,submissive,mismatch,congruent,,0,0,0,10,,,,,,,,,,,,,,,,,,,,,5,113,2019_Dec_11_1121,trustSTIs,3.0.0b12,59.88701711587049,
M072C,faces/M072C.jpg,5.269657165,Dominant,Was determined and pedaled harder to ensure they won the race,determined,explicit,congruent,,0,1,1,13,,,,,,,,,,,,,,,,,,,,,5,113,2019_Dec_11_1121,trustSTIs,3.0.0b12,59.88701711587049,
M009C,faces/M009C.jpg,5.208669305,Dominant,Often "checked in" on their children's mental health,outgoing,mismatch,incongruent,,0,2,2,1,,,,,,,,,,,,,,,,,,,,,5,113,2019_Dec_11_1121,trustSTIs,3.0.0b12,59.88701711587049,
M021C,faces/M021C.jpg,3.62298385,Nondominant,Was unsociable and declined to attend a friend's holiday party,unsociable,explicit,congruent,,0,3,3,22,,,,,,,,,,,,,,,,,,,,,5,113,2019_Dec_11_1121,trustSTIs,3.0.0b12,59.88701711587049,
M001C,faces/M001C.jpg,3.061491945,Nondominant,Decided not to complete an assignment,influential,mismatch,congruent,,0,4,4,18,,,,,,,,,,,,,,,,,,,,,5,113,2019_Dec_11_1121,trustSTIs,3.0.0b12,59.88701711587049,
M090C,faces/M090C.jpg,4.571572515,Dominant,Stood up for their beliefs even when it was unpopular,courageous,implicit,congruent,,0,5,5,16,,,,,,,,,,,,,,,,,,,,,5,113,2019_Dec_11_1121,trustSTIs,3.0.0b12,59.88701711587049,
M022C,faces/M022C.jpg,5.63911285,Dominant,Was incompetent and could not finish a simple work project in in time,incompetent,explicit,incongruent,,0,6,6,3,,,,,,,,,,,,,,,,,,,,,5,113,2019_Dec_11_1121,trustSTIs,3.0.0b12,59.88701711587049,
M088C,faces/M088C.jpg,4.727318497,Dominant,Won a debate in record time,persuasive,implicit,congruent,,0,7,7,15,,,,,,,,,,,,,,,,,,,,,5,113,2019_Dec_11_1121,trustSTIs,3.0.0b12,59.88701711587049,
M066C,faces/M066C.jpg,3.618447645,Nondominant,Was assertive and took over their work team when they needed a leader,assertive,explicit,incongruent,,0,8,8,30,,,,,,,,,,,,,,,,,,,,,5,113,2019_Dec_11_1121,trustSTIs,3.0.0b12,59.88701711587049,
M010C,faces/M010C.jpg,3.430947582,Nondominant,Stood and listened to their boss berate them,dominant,mismatch,congruent,,0,9,9,19,,,,,,,,,,,,,,,,,,,,,5,113,2019_Dec_11_1121,trustSTIs,3.0.0b12,59.88701711587049,
M023C,faces/M023C.jpg,5.23991936,Dominant,Was weak and could not lift a 50lb bag of cement,weak,explicit,incongruent,,0,10,10,4,,,,,,,,,,,,,,,,,,,,,5,113,2019_Dec_11_1121,trustSTIs,3.0.0b12,59.88701711587049,
M031C,faces/M031C.jpg,2.62550405,Nondominant,Sent money to a Nigerian scammer,gullible,implicit,congruent,,0,11,11,24,,,,,,,,,,,,,,,,,,,,,5,113,2019_Dec_11_1121,trustSTIs,3.0.0b12,59.88701711587049,
