stimID,face,mDominance,dominance,behavior,trait,trialType,congruence,dist,encodingLoop.thisRepN,encodingLoop.thisTrialN,encodingLoop.thisN,encodingLoop.thisIndex,distLoop.thisRepN,distLoop.thisTrialN,distLoop.thisN,distLoop.thisIndex,recognitionLoop.thisRepN,recognitionLoop.thisTrialN,recognitionLoop.thisN,recognitionLoop.thisIndex,distAnswers.keys,distAnswers.rt,keyResp.keys,keyResp.rt,ageRate.response,ageRate.rt,eflResp.keys,eflResp.rt,genderResp.keys,genderResp.rt,ethResp.keys,ethResp.rt,condition,participant,date,expName,psychopyVersion,frameRate,
M023C,faces/M023C.jpg,5.23991936,Dominant,Was weak and could not lift a 50lb bag of cement,weak,explicit,incongruent,,0,0,0,4,,,,,,,,,,,,,,,,,,,,,5,107,2019_Dec_09_1051,trustSTIs,3.0.0b12,60.073347948392694,
M072C,faces/M072C.jpg,5.269657165,Dominant,Was determined and pedaled harder to ensure they won the race,determined,explicit,congruent,,0,1,1,13,,,,,,,,,,,,,,,,,,,,,5,107,2019_Dec_09_1051,trustSTIs,3.0.0b12,60.073347948392694,
M090C,faces/M090C.jpg,4.571572515,Dominant,Stood up for their beliefs even when it was unpopular,courageous,implicit,congruent,,0,2,2,16,,,,,,,,,,,,,,,,,,,,,5,107,2019_Dec_09_1051,trustSTIs,3.0.0b12,60.073347948392694,
M031C,faces/M031C.jpg,2.62550405,Nondominant,Sent money to a Nigerian scammer,gullible,implicit,congruent,,0,3,3,24,,,,,,,,,,,,,,,,,,,,,5,107,2019_Dec_09_1051,trustSTIs,3.0.0b12,60.073347948392694,
M057C,faces/M057C.jpg,3.348286281,Nondominant,Solved a Rubik's cube in four minutes,anxious,mismatch,incongruent,,0,4,4,29,,,,,,,,,,,,,,,,,,,,,5,107,2019_Dec_09_1051,trustSTIs,3.0.0b12,60.073347948392694,
M030C,faces/M030C.jpg,4.779233991,Dominant,Could not win an argument with a coworker,unconvincing,implicit,incongruent,,0,5,5,6,,,,,,,,,,,,,,,,,,,,,5,107,2019_Dec_09_1051,trustSTIs,3.0.0b12,60.073347948392694,
M001C,faces/M001C.jpg,3.061491945,Nondominant,Decided not to complete an assignment,influential,mismatch,congruent,,0,6,6,18,,,,,,,,,,,,,,,,,,,,,5,107,2019_Dec_09_1051,trustSTIs,3.0.0b12,60.073347948392694,
M062C,faces/M062C.jpg,4.50907254,Dominant,Proclaimed himself their group's leader,submissive,mismatch,congruent,,0,7,7,10,,,,,,,,,,,,,,,,,,,,,5,107,2019_Dec_09_1051,trustSTIs,3.0.0b12,60.073347948392694,
M050C,faces/M050C.jpg,4.80090731,Dominant,Could not remember the last time they hung out with a friend,lonely,implicit,incongruent,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,5,107,2019_Dec_09_1051,trustSTIs,3.0.0b12,60.073347948392694,
M067C,faces/M067C.jpg,4.70614921,Dominant,Attended a rally to oppose a bigoted politician,absent-minded,mismatch,congruent,,0,9,9,11,,,,,,,,,,,,,,,,,,,,,5,107,2019_Dec_09_1051,trustSTIs,3.0.0b12,60.073347948392694,
M038C,faces/M039C.jpg,5.087197565,Dominant,Afraid of being hit by a car when crossing a street,nervous,implicit,incongruent,,0,10,10,7,,,,,,,,,,,,,,,,,,,,,5,107,2019_Dec_09_1051,trustSTIs,3.0.0b12,60.073347948392694,
M069C,faces/M069C.jpg,4.9460686,Dominant,Was bold and gave a speech in support of a controversial topic,bold,explicit,congruent,,0,11,11,12,,,,,,,,,,,,,,,,,,,,,5,107,2019_Dec_09_1051,trustSTIs,3.0.0b12,60.073347948392694,
M066C,faces/M066C.jpg,3.618447645,Nondominant,Was assertive and took over their work team when they needed a leader,assertive,explicit,incongruent,,0,12,12,30,,,,,,,,,,,,,,,,,,,,,5,107,2019_Dec_09_1051,trustSTIs,3.0.0b12,60.073347948392694,
