stimID,face,mDominance,dominance,behavior,trait,trialType,congruence,dist,encodingLoop.thisRepN,encodingLoop.thisTrialN,encodingLoop.thisN,encodingLoop.thisIndex,distLoop.thisRepN,distLoop.thisTrialN,distLoop.thisN,distLoop.thisIndex,recognitionLoop.thisRepN,recognitionLoop.thisTrialN,recognitionLoop.thisN,recognitionLoop.thisIndex,distAnswers.keys,distAnswers.rt,keyResp.keys,keyResp.rt,ageRate.response,ageRate.rt,eflResp.keys,eflResp.rt,genderResp.keys,genderResp.rt,ethResp.keys,ethResp.rt,condition,participant,date,expName,psychopyVersion,frameRate,
M016C,faces/M016C.jpg,2.91229845,Nondominant,Was bold and gave a speech in support of a controversial topic,bold,explicit,incongruent,,0,0,0,21,,,,,,,,,,,,,,,,,,,,,2,032,2019_Nov_18_1203,trustSTIs,3.0.0b12,59.89332998980514,
M070C,faces/M070C.jpg,3.235887104,Nondominant,Was weak and could not lift a 50lb bag of cement,weak,explicit,congruent,,0,1,1,31,,,,,,,,,,,,,,,,,,,,,2,032,2019_Nov_18_1203,trustSTIs,3.0.0b12,59.89332998980514,
M073C,faces/M073C.jpg,3.661794355,Nondominant,Was quiet and preferred not to speak up during a class discussion,quiet,explicit,congruent,,0,2,2,32,,,,,,,,,,,,,,,,,,,,,2,032,2019_Nov_18_1203,trustSTIs,3.0.0b12,59.89332998980514,
M090C,faces/M090C.jpg,4.571572515,Dominant,Believed they could build a flying car,foolish,implicit,incongruent,,0,3,3,16,,,,,,,,,,,,,,,,,,,,,2,032,2019_Nov_18_1203,trustSTIs,3.0.0b12,59.89332998980514,
M034C,faces/M034C.jpg,3.175403159,Nondominant,Stood up for their beliefs even when it was unpopular,courageous,implicit,incongruent,,0,4,4,25,,,,,,,,,,,,,,,,,,,,,2,032,2019_Nov_18_1203,trustSTIs,3.0.0b12,59.89332998980514,
M002C,faces/M002C.jpg,5.85635085,Dominant,Went skydiving without hesitation,oversensitive,mismatch,congruent,,0,5,5,0,,,,,,,,,,,,,,,,,,,,,2,032,2019_Nov_18_1203,trustSTIs,3.0.0b12,59.89332998980514,
M038C,faces/M039C.jpg,5.087197565,Dominant,Was sure of all of their answers on the exam,confident,implicit,congruent,,0,6,6,7,,,,,,,,,,,,,,,,,,,,,2,032,2019_Nov_18_1203,trustSTIs,3.0.0b12,59.89332998980514,
M072C,faces/M072C.jpg,5.269657165,Dominant,Was unsociable and declined to attend a friend's holiday party,unsociable,explicit,incongruent,,0,7,7,13,,,,,,,,,,,,,,,,,,,,,2,032,2019_Nov_18_1203,trustSTIs,3.0.0b12,59.89332998980514,
M014C,faces/M014C.jpg,3.179939585,Nondominant,Attended a rally to oppose a bigoted politician,absent-minded,mismatch,incongruent,,0,8,8,20,,,,,,,,,,,,,,,,,,,,,2,032,2019_Nov_18_1203,trustSTIs,3.0.0b12,59.89332998980514,
M027C,faces/M027C.jpg,5.03477819,Dominant,Was productive and completed four work projects in a single week,productive,explicit,congruent,,0,9,9,5,,,,,,,,,,,,,,,,,,,,,2,032,2019_Nov_18_1203,trustSTIs,3.0.0b12,59.89332998980514,
M030C,faces/M030C.jpg,4.779233991,Dominant,Ordered food for everyone at the dinner table,decisive,implicit,congruent,,0,10,10,6,,,,,,,,,,,,,,,,,,,,,2,032,2019_Nov_18_1203,trustSTIs,3.0.0b12,59.89332998980514,
M050C,faces/M050C.jpg,4.80090731,Dominant,Scored seven touchdowns in a single game,talented,implicit,congruent,,0,11,11,8,,,,,,,,,,,,,,,,,,,,,2,032,2019_Nov_18_1203,trustSTIs,3.0.0b12,59.89332998980514,
M009C,faces/M009C.jpg,5.208669305,Dominant,Introduced himself to everyone at the party,worrying,mismatch,congruent,,0,12,12,1,,,,,,,,,,,,,,,,,,,,,2,032,2019_Nov_18_1203,trustSTIs,3.0.0b12,59.89332998980514,
M001C,faces/M001C.jpg,3.061491945,Nondominant,Convinced their group to follow their lead,lazy,mismatch,incongruent,,0,13,13,18,,,,,,,,,,,,,,,,,,,,,2,032,2019_Nov_18_1203,trustSTIs,3.0.0b12,59.89332998980514,
M023C,faces/M023C.jpg,5.23991936,Dominant,Was independent and declined to ask for help when solving a difficult problem,independent,explicit,congruent,,0,14,14,4,,,,,,,,,,,,,,,,,,,,,2,032,2019_Nov_18_1203,trustSTIs,3.0.0b12,59.89332998980514,
M092C,faces/M092C.jpg,3.25806462,Nondominant,Could not remember the last time they hung out with a friend,lonely,implicit,congruent,,0,15,15,35,,,,,,,,,,,,,,,,,,,,,2,032,2019_Nov_18_1203,trustSTIs,3.0.0b12,59.89332998980514,
M088C,faces/M088C.jpg,4.727318497,Dominant,Sent money to a Nigerian scammer,gullible,implicit,incongruent,,0,16,16,15,,,,,,,,,,,,,,,,,,,,,2,032,2019_Nov_18_1203,trustSTIs,3.0.0b12,59.89332998980514,
M047C,faces/M047C.jpg,3.392641182,Nondominant,Often "checked in" on their children's mental health,outgoing,mismatch,congruent,,0,17,17,28,,,,,,,,,,,,,,,,,,,,,2,032,2019_Nov_18_1203,trustSTIs,3.0.0b12,59.89332998980514,
M069C,faces/M069C.jpg,4.9460686,Dominant,Was passive and decided to avoid an argument out of a fear of losing,passive,explicit,incongruent,,0,18,18,12,,,,,,,,,,,,,,,,,,,,,2,032,2019_Nov_18_1203,trustSTIs,3.0.0b12,59.89332998980514,
M066C,faces/M066C.jpg,3.618447645,Nondominant,Was incompetent and could not finish a simple work project in in time,incompetent,explicit,congruent,,0,19,19,30,,,,,,,,,,,,,,,,,,,,,2,032,2019_Nov_18_1203,trustSTIs,3.0.0b12,59.89332998980514,
M095C,faces/M095C.jpg,4.7610887,Dominant,Did not want to speak up about their own opinions,soft-spoken,implicit,incongruent,,0,20,20,17,,,,,,,,,,,,,,,,,,,,,2,032,2019_Nov_18_1203,trustSTIs,3.0.0b12,59.89332998980514,
M042C,faces/M042C.jpg,3.357862932,Nondominant,Could not handle criticism without crying,fearless,mismatch,congruent,,0,21,21,27,,,,,,,,,,,,,,,,,,,,,2,032,2019_Nov_18_1203,trustSTIs,3.0.0b12,59.89332998980514,
M089C,faces/M089C.jpg,2.621975722,Nondominant,Afraid of being hit by a car when crossing a street,nervous,implicit,congruent,,0,22,22,34,,,,,,,,,,,,,,,,,,,,,2,032,2019_Nov_18_1203,trustSTIs,3.0.0b12,59.89332998980514,
