stimID,face,mDominance,dominance,behavior,trait,trialType,congruence,dist,encodingLoop.thisRepN,encodingLoop.thisTrialN,encodingLoop.thisN,encodingLoop.thisIndex,distLoop.thisRepN,distLoop.thisTrialN,distLoop.thisN,distLoop.thisIndex,recognitionLoop.thisRepN,recognitionLoop.thisTrialN,recognitionLoop.thisN,recognitionLoop.thisIndex,distAnswers.keys,distAnswers.rt,keyResp.keys,keyResp.rt,ageRate.response,ageRate.rt,eflResp.keys,eflResp.rt,genderResp.keys,genderResp.rt,ethResp.keys,ethResp.rt,condition,participant,date,expName,psychopyVersion,frameRate,
M078C,faces/M078C.jpg,3.31552405,Nondominant,Ordered food for everyone at the dinner table,unconvincing,mismatch,incongruent,,0,0,0,33,,,,,,,,,,,,,,,,,,,,,4,100,2019_Dec_04_1159,trustSTIs,3.0.0b12,59.885905368801566,
M090C,faces/M090C.jpg,4.571572515,Dominant,Stood up for their beliefs even when it was unpopular,foolish,mismatch,congruent,,0,1,1,16,,,,,,,,,,,,,,,,,,,,,4,100,2019_Dec_04_1159,trustSTIs,3.0.0b12,59.885905368801566,
M017C,faces/M017C.jpg,4.551915335,Dominant,Was anxious and worried that their friends talked behind their back,anxious,explicit,incongruent,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,4,100,2019_Dec_04_1159,trustSTIs,3.0.0b12,59.885905368801566,
M034C,faces/M034C.jpg,3.175403159,Nondominant,Believed they could build a flying car,courageous,mismatch,congruent,,0,3,3,25,,,,,,,,,,,,,,,,,,,,,4,100,2019_Dec_04_1159,trustSTIs,3.0.0b12,59.885905368801566,
M070C,faces/M070C.jpg,3.235887104,Nondominant,Declined to ask for help when solving a difficult problem,independent,implicit,incongruent,,0,4,4,31,,,,,,,,,,,,,,,,,,,,,4,100,2019_Dec_04_1159,trustSTIs,3.0.0b12,59.885905368801566,
M016C,faces/M016C.jpg,2.91229845,Nondominant,Decided to avoid an argument out of a fear of losing,passive,implicit,congruent,,0,5,5,21,,,,,,,,,,,,,,,,,,,,,4,100,2019_Dec_04_1159,trustSTIs,3.0.0b12,59.885905368801566,
M047C,faces/M047C.jpg,3.392641182,Nondominant,Was outgoing and introduced himself to everyone at the party,outgoing,explicit,incongruent,,0,6,6,28,,,,,,,,,,,,,,,,,,,,,4,100,2019_Dec_04_1159,trustSTIs,3.0.0b12,59.885905368801566,
M014C,faces/M014C.jpg,3.179939585,Nondominant,Was absent-minded and forgot their spouse's birthday,absent-minded,explicit,congruent,,0,7,7,20,,,,,,,,,,,,,,,,,,,,,4,100,2019_Dec_04_1159,trustSTIs,3.0.0b12,59.885905368801566,
M088C,faces/M088C.jpg,4.727318497,Dominant,Won a debate in record time,gullible,mismatch,congruent,,0,8,8,15,,,,,,,,,,,,,,,,,,,,,4,100,2019_Dec_04_1159,trustSTIs,3.0.0b12,59.885905368801566,
M066C,faces/M066C.jpg,3.618447645,Nondominant,Took over their work team when they needed a leader,assertive,implicit,incongruent,,0,9,9,30,,,,,,,,,,,,,,,,,,,,,4,100,2019_Dec_04_1159,trustSTIs,3.0.0b12,59.885905368801566,
