stimID,face,mDominance,dominance,behavior,trait,trialType,congruence,dist,encodingLoop.thisRepN,encodingLoop.thisTrialN,encodingLoop.thisN,encodingLoop.thisIndex,distLoop.thisRepN,distLoop.thisTrialN,distLoop.thisN,distLoop.thisIndex,recognitionLoop.thisRepN,recognitionLoop.thisTrialN,recognitionLoop.thisN,recognitionLoop.thisIndex,distAnswers.keys,distAnswers.rt,keyResp.keys,keyResp.rt,ageRate.response,ageRate.rt,eflResp.keys,eflResp.rt,genderResp.keys,genderResp.rt,ethResp.keys,ethResp.rt,condition,participant,date,expName,psychopyVersion,frameRate,
M010C,faces/M010C.jpg,3.430947582,Nondominant,Proclaimed himself their group's leader,submissive,mismatch,incongruent,,0,0,0,19,,,,,,,,,,,,,,,,,,,,,2,038,2019_Nov_19_1212,trustSTIs,3.0.0b12,59.89218209555224,
M067C,faces/M067C.jpg,4.70614921,Dominant,Forgot their spouse's birthday,purposeful,mismatch,incongruent,,0,1,1,11,,,,,,,,,,,,,,,,,,,,,2,038,2019_Nov_19_1212,trustSTIs,3.0.0b12,59.89218209555224,
M057C,faces/M057C.jpg,3.348286281,Nondominant,Worried that their friends talked behind their back,smart,mismatch,congruent,,0,2,2,29,,,,,,,,,,,,,,,,,,,,,2,038,2019_Nov_19_1212,trustSTIs,3.0.0b12,59.89218209555224,
M072C,faces/M072C.jpg,5.269657165,Dominant,Was unsociable and declined to attend a friend's holiday party,unsociable,explicit,incongruent,,0,3,3,13,,,,,,,,,,,,,,,,,,,,,2,038,2019_Nov_19_1212,trustSTIs,3.0.0b12,59.89218209555224,
M042C,faces/M042C.jpg,3.357862932,Nondominant,Could not handle criticism without crying,fearless,mismatch,congruent,,0,4,4,27,,,,,,,,,,,,,,,,,,,,,2,038,2019_Nov_19_1212,trustSTIs,3.0.0b12,59.89218209555224,
M054C,faces/M054C.jpg,5.90524195,Dominant,Decided not to complete an assignment,influential,mismatch,incongruent,,0,5,5,9,,,,,,,,,,,,,,,,,,,,,2,038,2019_Nov_19_1212,trustSTIs,3.0.0b12,59.89218209555224,
M034C,faces/M034C.jpg,3.175403159,Nondominant,Stood up for their beliefs even when it was unpopular,courageous,implicit,incongruent,,0,6,6,25,,,,,,,,,,,,,,,,,,,,,2,038,2019_Nov_19_1212,trustSTIs,3.0.0b12,59.89218209555224,
M017C,faces/M017C.jpg,4.551915335,Dominant,Solved a Rubik's cube in four minutes,anxious,mismatch,congruent,,0,7,7,2,,,,,,,,,,,,,,,,,,,,,2,038,2019_Nov_19_1212,trustSTIs,3.0.0b12,59.89218209555224,
M078C,faces/M078C.jpg,3.31552405,Nondominant,Could not win an argument with a coworker,unconvincing,implicit,congruent,,0,8,8,33,,,,,,,,,,,,,,,,,,,,,2,038,2019_Nov_19_1212,trustSTIs,3.0.0b12,59.89218209555224,
M073C,faces/M073C.jpg,3.661794355,Nondominant,Was quiet and preferred not to speak up during a class discussion,quiet,explicit,congruent,,0,9,9,32,,,,,,,,,,,,,,,,,,,,,2,038,2019_Nov_19_1212,trustSTIs,3.0.0b12,59.89218209555224,
M090C,faces/M090C.jpg,4.571572515,Dominant,Believed they could build a flying car,foolish,implicit,incongruent,,0,10,10,16,,,,,,,,,,,,,,,,,,,,,2,038,2019_Nov_19_1212,trustSTIs,3.0.0b12,59.89218209555224,
M050C,faces/M050C.jpg,4.80090731,Dominant,Scored seven touchdowns in a single game,talented,implicit,congruent,,0,11,11,8,,,,,,,,,,,,,,,,,,,,,2,038,2019_Nov_19_1212,trustSTIs,3.0.0b12,59.89218209555224,
M062C,faces/M062C.jpg,4.50907254,Dominant,Stood and listened to their boss berate them,dominant,mismatch,incongruent,,0,12,12,10,,,,,,,,,,,,,,,,,,,,,2,038,2019_Nov_19_1212,trustSTIs,3.0.0b12,59.89218209555224,
