stimID,face,mDominance,dominance,behavior,trait,trialType,congruence,dist,encodingLoop.thisRepN,encodingLoop.thisTrialN,encodingLoop.thisN,encodingLoop.thisIndex,distLoop.thisRepN,distLoop.thisTrialN,distLoop.thisN,distLoop.thisIndex,recognitionLoop.thisRepN,recognitionLoop.thisTrialN,recognitionLoop.thisN,recognitionLoop.thisIndex,distAnswers.keys,distAnswers.rt,keyResp.keys,keyResp.rt,ageRate.response,ageRate.rt,eflResp.keys,eflResp.rt,genderResp.keys,genderResp.rt,ethResp.keys,ethResp.rt,condition,participant,date,expName,psychopyVersion,frameRate,
M002C,faces/M002C.jpg,5.85635085,Dominant,Went skydiving without hesitation,fearless,implicit,congruent,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,3,081,2019_Nov_26_0821,trustSTIs,3.0.0b12,59.8770125441024,
M054C,faces/M054C.jpg,5.90524195,Dominant,Decided not to complete an assignment,lazy,implicit,incongruent,,0,1,1,9,,,,,,,,,,,,,,,,,,,,,3,081,2019_Nov_26_0821,trustSTIs,3.0.0b12,59.8770125441024,
M070C,faces/M070C.jpg,3.235887104,Nondominant,Could not lift a 50lb bag of cement,independent,mismatch,congruent,,0,2,2,31,,,,,,,,,,,,,,,,,,,,,3,081,2019_Nov_26_0821,trustSTIs,3.0.0b12,59.8770125441024,
M069C,faces/M069C.jpg,4.9460686,Dominant,Decided to avoid an argument out of a fear of losing,bold,mismatch,incongruent,,0,3,3,12,,,,,,,,,,,,,,,,,,,,,3,081,2019_Nov_26_0821,trustSTIs,3.0.0b12,59.8770125441024,
M016C,faces/M016C.jpg,2.91229845,Nondominant,Gave a speech in support of a controversial topic,passive,mismatch,incongruent,,0,4,4,21,,,,,,,,,,,,,,,,,,,,,3,081,2019_Nov_26_0821,trustSTIs,3.0.0b12,59.8770125441024,
M042C,faces/M042C.jpg,3.357862932,Nondominant,Could not handle criticism without crying,oversensitive,implicit,congruent,,0,5,5,27,,,,,,,,,,,,,,,,,,,,,3,081,2019_Nov_26_0821,trustSTIs,3.0.0b12,59.8770125441024,
M066C,faces/M066C.jpg,3.618447645,Nondominant,Could not finish a simple work project in in time,assertive,mismatch,congruent,,0,6,6,30,,,,,,,,,,,,,,,,,,,,,3,081,2019_Nov_26_0821,trustSTIs,3.0.0b12,59.8770125441024,
M088C,faces/M088C.jpg,4.727318497,Dominant,Was gullible and sent money to a Nigerian scammer,gullible,explicit,incongruent,,0,7,7,15,,,,,,,,,,,,,,,,,,,,,3,081,2019_Nov_26_0821,trustSTIs,3.0.0b12,59.8770125441024,
M057C,faces/M057C.jpg,3.348286281,Nondominant,Worried that their friends talked behind their back,anxious,implicit,congruent,,0,8,8,29,,,,,,,,,,,,,,,,,,,,,3,081,2019_Nov_26_0821,trustSTIs,3.0.0b12,59.8770125441024,
M034C,faces/M034C.jpg,3.175403159,Nondominant,Was courageous and stood up for their beliefs even when it was unpopular,courageous,explicit,incongruent,,0,9,9,25,,,,,,,,,,,,,,,,,,,,,3,081,2019_Nov_26_0821,trustSTIs,3.0.0b12,59.8770125441024,
